0.23		2018-07-18T01:54:43Z	
0.25		2018-07-23T19:45:27Z	
0.27		2018-08-10T14:28:13Z	
0.28		2018-08-16T23:54:54Z	
0.29		2018-08-24T13:00:50Z	
0.30		2018-10-05T14:25:41Z	
0.31		2018-11-05T20:03:38Z	
1.0		2018-11-09T02:51:05Z	
1.1		2018-11-29T03:41:05Z	
1.10		2019-06-28T09:34:03Z	
1.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/twosigma/webtau/webtau-dist/1.11/webtau-dist-1.11.jar returned status 404
1.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/twosigma/webtau/webtau-dist/1.12/webtau-dist-1.12.jar returned status 404
1.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/twosigma/webtau/webtau-dist/1.13/webtau-dist-1.13.jar returned status 404
1.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/twosigma/webtau/webtau-dist/1.15/webtau-dist-1.15.jar returned status 404
1.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/twosigma/webtau/webtau-dist/1.16/webtau-dist-1.16.jar returned status 404
1.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/twosigma/webtau/webtau-dist/1.17/webtau-dist-1.17.jar returned status 404
1.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/twosigma/webtau/webtau-dist/1.18/webtau-dist-1.18.jar returned status 404
1.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/twosigma/webtau/webtau-dist/1.19/webtau-dist-1.19.jar returned status 404
1.2		2018-12-04T02:52:00Z	
1.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/twosigma/webtau/webtau-dist/1.20/webtau-dist-1.20.jar returned status 404
1.3		2018-12-08T22:07:34Z	
1.4		2019-01-04T16:34:46Z	
1.5		2019-01-22T16:27:33Z	
1.6		2019-03-01T10:41:38Z	
1.7		2019-04-09T01:28:04Z	
1.8		2019-05-07T17:40:27Z	
1.9		2019-05-22T15:48:59Z	
