3.2.21	named	com.orientechnologies	orientdb-jdbc	2023-07-24T11:17:39Z	3.0.1
3.2.22	named	com.orientechnologies	orientdb-jdbc	2023-08-17T11:28:51Z	3.0.1
3.2.23	named	com.orientechnologies	orientdb-jdbc	2023-09-20T13:50:03Z	3.0.1
3.2.24	named	com.orientechnologies	orientdb-jdbc	2023-10-25T09:33:42Z	3.0.1
3.2.25	named	com.orientechnologies	orientdb-jdbc	2023-11-29T12:29:28Z	3.0.1
3.2.26	named	com.orientechnologies	orientdb-jdbc	2024-01-09T12:14:58Z	3.0.1
3.2.27	named	com.orientechnologies	orientdb-jdbc	2024-01-24T12:46:43Z	3.0.1
3.2.28	named	com.orientechnologies	orientdb-jdbc	2024-02-20T20:50:00Z	3.0.1
3.2.29	named	com.orientechnologies	orientdb-jdbc	2024-03-04T10:59:37Z	3.0.1
3.2.30	named	com.orientechnologies	orientdb-jdbc	2024-05-22T14:32:35Z	3.0.1
3.2.31	named	com.orientechnologies	orientdb-jdbc	2024-06-18T15:20:17Z	3.0.1
3.2.32	named	com.orientechnologies	orientdb-jdbc	2024-07-16T14:37:32Z	3.0.1
3.2.33	named	com.orientechnologies	orientdb-jdbc	2024-08-28T09:56:57Z	3.0.1
3.2.34	named	com.orientechnologies	orientdb-jdbc	2024-09-30T17:13:23Z	3.0.1
3.2.35	named	com.orientechnologies	orientdb-jdbc	2024-10-29T10:55:37Z	3.0.1
3.2.36	named	com.orientechnologies	orientdb-jdbc	2024-11-26T21:59:00Z	3.0.1
3.2.37	named	com.orientechnologies	orientdb-jdbc	2025-01-13T20:59:18Z	3.0.1
3.2.38	named	com.orientechnologies	orientdb-jdbc	2025-02-20T14:08:50Z	3.0.1
3.2.39	named	com.orientechnologies	orientdb-jdbc	2025-04-13T22:22:27Z	3.0.1
3.2.40	named	com.orientechnologies	orientdb-jdbc	2025-05-29T09:17:05Z	3.0.1
3.2.41	named	com.orientechnologies	orientdb-jdbc	2025-06-16T21:14:37Z	3.0.1
3.2.42	named	com.orientechnologies	orientdb-jdbc	2025-07-02T19:26:19Z	3.0.1
3.2.43	named	com.orientechnologies	orientdb-jdbc	2025-08-06T16:10:24Z	3.0.1
3.2.44	named	com.orientechnologies	orientdb-jdbc	2025-09-03T16:20:27Z	3.0.1
3.2.45	named	com.orientechnologies	orientdb-jdbc	2025-10-20T12:57:45Z	3.0.1
3.2.46	named	com.orientechnologies	orientdb-jdbc	2025-11-17T12:01:50Z	3.0.1
3.2.47	named	com.orientechnologies	orientdb-jdbc	2025-12-09T11:20:13Z	3.0.1
