0.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.10/csv-js-0.10.jar returned status 404
0.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.11/csv-js-0.11.jar returned status 404
0.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.12/csv-js-0.12.jar returned status 404
0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.13/csv-js-0.13.jar returned status 404
0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.14/csv-js-0.14.jar returned status 404
0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.15/csv-js-0.15.jar returned status 404
0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.16/csv-js-0.16.jar returned status 404
0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.17/csv-js-0.17.jar returned status 404
0.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.2/csv-js-0.2.jar returned status 404
0.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.3/csv-js-0.3.jar returned status 404
0.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.4/csv-js-0.4.jar returned status 404
0.5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.5/csv-js-0.5.jar returned status 404
0.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.6/csv-js-0.6.jar returned status 404
0.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.7/csv-js-0.7.jar returned status 404
0.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.8/csv-js-0.8.jar returned status 404
0.9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/0.9/csv-js-0.9.jar returned status 404
1.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/1.0/csv-js-1.0.jar returned status 404
1.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/1.1/csv-js-1.1.jar returned status 404
1.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/1.2/csv-js-1.2.jar returned status 404
1.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-js/1.3/csv-js-1.3.jar returned status 404
