0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-macosarm64/0.15/csv-macosarm64-0.15.jar returned status 404
0.15	metadata	2025-01-23T09:05:49Z	
0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-macosarm64/0.16/csv-macosarm64-0.16.jar returned status 404
0.16	metadata	2025-04-08T07:45:08Z	
0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-macosarm64/0.17/csv-macosarm64-0.17.jar returned status 404
0.17	metadata	2025-05-04T08:44:43Z	
1.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-macosarm64/1.0/csv-macosarm64-1.0.jar returned status 404
1.0	metadata	2025-07-07T10:54:23Z	
1.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-macosarm64/1.1/csv-macosarm64-1.1.jar returned status 404
1.1	metadata	2025-07-09T11:10:14Z	
1.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-macosarm64/1.2/csv-macosarm64-1.2.jar returned status 404
1.2	metadata	2025-11-20T12:51:44Z	
1.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/de/halfbit/csv-macosarm64/1.3/csv-macosarm64-1.3.jar returned status 404
1.3	metadata	2025-11-23T12:32:55Z	
