0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/adeo/kviewmodel-odyssey-js/0.13/kviewmodel-odyssey-js-0.13.jar returned status 404
0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/adeo/kviewmodel-odyssey-js/0.14/kviewmodel-odyssey-js-0.14.jar returned status 404
0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/adeo/kviewmodel-odyssey-js/0.15/kviewmodel-odyssey-js-0.15.jar returned status 404
0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/adeo/kviewmodel-odyssey-js/0.16/kviewmodel-odyssey-js-0.16.jar returned status 404
0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/adeo/kviewmodel-odyssey-js/0.17/kviewmodel-odyssey-js-0.17.jar returned status 404
0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/adeo/kviewmodel-odyssey-js/0.18/kviewmodel-odyssey-js-0.18.jar returned status 404
