1.0		2018-04-04T08:46:04Z	
1.0	jar-with-dependencies	2018-04-04T08:45:36Z	
2.0		2018-05-09T17:24:38Z	
2.0	jar-with-dependencies	2018-05-09T17:31:28Z	
2.1		2018-05-14T09:21:35Z	
2.1	jar-with-dependencies	2018-05-14T09:20:19Z	
2.2		2018-07-18T12:02:14Z	
2.2	jar-with-dependencies	2018-07-18T12:02:31Z	
3.0		2018-08-09T19:41:04Z	
3.0	jar-with-dependencies	2018-08-09T20:00:59Z	
3.1		2019-10-28T15:26:13Z	
3.1	jar-with-dependencies	2019-10-28T15:26:05Z	
3.2		2020-01-12T07:21:54Z	
3.2	jar-with-dependencies	2020-01-12T07:22:38Z	
