2019.1.11	automatic	systems.manifold	manifold-io	2019-08-12T04:24:52Z	
2019.1.12	automatic	systems.manifold	manifold-io	2019-08-20T02:02:51Z	
2019.1.13	automatic	systems.manifold	manifold-io	2019-08-29T01:02:58Z	
2019.1.14	automatic	systems.manifold	manifold-io	2019-09-11T00:01:53Z	
2019.1.20	automatic	systems.manifold	manifold-io	2019-10-13T05:23:05Z	
2019.1.21	automatic	systems.manifold	manifold-io	2019-10-14T04:17:57Z	
2019.1.22	automatic	systems.manifold	manifold-io	2019-10-15T17:34:30Z	
2019.1.23	automatic	systems.manifold	manifold-io	2019-10-27T22:04:44Z	
2019.1.25	automatic	systems.manifold	manifold-io	2019-10-30T06:38:30Z	
2019.1.26	automatic	systems.manifold	manifold-io	2019-10-31T07:22:08Z	
2019.1.28	automatic	systems.manifold	manifold-io	2019-11-16T00:06:57Z	
2019.1.29	automatic	systems.manifold	manifold-io	2019-11-21T21:49:22Z	
2019.1.30	automatic	systems.manifold	manifold-io	2019-12-21T08:03:54Z	
2019.1.31	automatic	systems.manifold	manifold-io	2019-12-24T01:29:54Z	
2019.1.32	automatic	systems.manifold	manifold-io	2019-12-26T21:46:06Z	
2020.1.1	automatic	systems.manifold	manifold-io	2020-02-13T00:50:41Z	
2020.1.2	automatic	systems.manifold	manifold-io	2020-02-18T23:46:59Z	
2020.1.3	automatic	systems.manifold	manifold-io	2020-02-28T02:20:30Z	
2020.1.4	automatic	systems.manifold	manifold-io	2020-04-03T04:10:21Z	
2020.1.6	automatic	systems.manifold	manifold-io	2020-04-26T18:04:26Z	
2020.1.7	automatic	systems.manifold	manifold-io	2020-04-26T18:36:40Z	
2020.1.8	automatic	systems.manifold	manifold-io	2020-04-28T06:50:33Z	
2020.1.9	automatic	systems.manifold	manifold-io	2020-05-06T19:38:58Z	
2020.1.10	automatic	systems.manifold	manifold-io	2020-05-11T20:59:12Z	
2020.1.11	automatic	systems.manifold	manifold-io	2020-05-13T06:26:44Z	
2020.1.12	automatic	systems.manifold	manifold-io	2020-05-16T05:46:21Z	
2020.1.13	automatic	systems.manifold	manifold-io	2020-06-09T05:40:57Z	
2020.1.14	automatic	systems.manifold	manifold-io	2020-06-26T05:59:02Z	
2020.1.15	automatic	systems.manifold	manifold-io	2020-06-26T07:46:07Z	
2020.1.16	automatic	systems.manifold	manifold-io	2020-06-26T08:39:49Z	
