10.3.3.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/myadsget/mediation-applovin/10.3.3.0/mediation-applovin-10.3.3.0.jar returned status 404
10.3.3.0-alpha			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/myadsget/mediation-applovin/10.3.3.0-alpha/mediation-applovin-10.3.3.0-alpha.jar returned status 404
10.3.3.0-beta			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/myadsget/mediation-applovin/10.3.3.0-beta/mediation-applovin-10.3.3.0-beta.jar returned status 404
10.3.3.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/myadsget/mediation-applovin/10.3.3.1/mediation-applovin-10.3.3.1.jar returned status 404
10.3.3.1-beta			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/myadsget/mediation-applovin/10.3.3.1-beta/mediation-applovin-10.3.3.1-beta.jar returned status 404
10.3.3.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/myadsget/mediation-applovin/10.3.3.2/mediation-applovin-10.3.3.2.jar returned status 404
10.3.3.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/myadsget/mediation-applovin/10.3.3.3/mediation-applovin-10.3.3.3.jar returned status 404
10.3.3.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/myadsget/mediation-applovin/10.3.3.4/mediation-applovin-10.3.3.4.jar returned status 404
11.3.3.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/myadsget/mediation-applovin/11.3.3.0/mediation-applovin-11.3.3.0.jar returned status 404
