2018-01-03	named	com.google.template	soy	2018-01-03T22:00:56Z	6.0
2018-03-14	named	com.google.template	soy	2018-03-15T15:32:49Z	6.0
2019-03-11	named	com.google.template	soy	2019-03-11T18:41:02Z	7.0.0
2019-03-07	named	com.google.template	soy	2019-03-11T23:59:29Z	7.0.0
2019-04-18	named	com.google.template	soy	2019-04-18T17:22:46Z	7.0.0
2019-07-14	named	com.google.template	soy	2019-07-15T06:27:04Z	7.0.0
2019-08-22	named	com.google.template	soy	2019-08-22T16:27:33Z	7.0.0
2019-09-03	named	com.google.template	soy	2019-09-03T19:48:16Z	7.0.0
2019-10-08	named	com.google.template	soy	2019-10-09T01:52:31Z	7.0.0
2.0.10.0	named	io.janusproject	io.janusproject.kernel	2019-10-26T19:01:25Z	7.1.0
2.0.10.1	named	io.janusproject	io.janusproject.kernel	2020-05-28T10:22:50Z	7.1.0
3.0.11.0	named	io.janusproject	io.janusproject.kernel	2020-05-31T12:15:53Z	8.0.1
2020-08-24	named	com.google.template	soy	2020-08-26T17:19:23Z	7.0.0
2021-02-01	named	com.google.template	soy	2021-02-04T22:32:28Z	7.0.0
2022-03-02	named	com.google.template	soy	2022-03-07T23:04:14Z	7.0.0
2022-03-07	named	com.google.template	soy	2022-03-07T23:11:55Z	7.0.0
2022-07-20	named	com.google.template	soy	2022-07-20T21:15:06Z	9.3.0
2022-10-26	named	com.google.template	soy	2022-10-26T20:22:24Z	9.3.0
