2018-01-03	named	com.google.template	soy	2018-01-03T22:01:04Z	6.0
2018-03-14	named	com.google.template	soy	2018-03-15T15:33:07Z	6.0
2019-03-11	named	com.google.template	soy	2019-03-11T18:41:05Z	7.0.0
2019-03-07	named	com.google.template	soy	2019-03-11T23:59:32Z	7.0.0
2019-04-18	named	com.google.template	soy	2019-04-18T17:23:44Z	7.0.0
2019-07-14	named	com.google.template	soy	2019-07-15T06:28:00Z	7.0.0
2019-08-22	named	com.google.template	soy	2019-08-22T16:29:06Z	7.0.0
2019-09-03	named	com.google.template	soy	2019-09-03T19:48:51Z	7.0.0
2019-10-08	named	com.google.template	soy	2019-10-09T01:52:49Z	7.0.0
2020-08-24	named	com.google.template	soy	2020-08-26T17:19:25Z	7.0.0
2021-02-01	named	com.google.template	soy	2021-02-04T22:32:31Z	7.0.0
2022-03-02	named	com.google.template	soy	2022-03-07T23:04:16Z	7.0.0
2022-03-07	named	com.google.template	soy	2022-03-07T23:11:56Z	7.0.0
2022-07-20	named	com.google.template	soy	2022-07-20T21:15:09Z	9.3.0
2022-10-26	named	com.google.template	soy	2022-10-26T20:22:26Z	9.3.0
