1.4.500	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.4.400	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.4.300	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.4.200	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.4.100	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.4.0	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.3.100	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.3.0	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.2.100	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.2.0	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.1.600	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.1.500	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.1.400	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.1.300	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.1.200	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.1.100	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.1.0	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.0.800	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.0.700	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.0.600	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
1.0.500	automatic	org.eclipse.platform	org.eclipse.jface.examples.databinding
