0.10.0		2018-04-19T20:35:28Z	
0.11.0		2018-04-26T23:41:44Z	
0.12.0		2018-05-03T22:21:26Z	
0.13.0		2018-05-18T19:57:17Z	
0.14.0		2018-05-24T17:59:59Z	
0.15.0		2018-06-01T21:35:01Z	
0.16.0		2018-06-07T22:20:57Z	
0.17.0		2018-06-14T18:49:47Z	
0.18.0		2018-06-22T07:04:46Z	
0.19.0		2018-07-12T18:47:21Z	
0.2.0		2018-02-27T01:23:02Z	
0.20.0		2018-07-20T02:15:59Z	
0.20.1		2018-07-20T19:56:55Z	
0.21.0		2018-08-01T22:03:14Z	
0.22.0		2018-08-10T05:58:21Z	
0.23.0		2018-08-15T23:18:44Z	
0.24.0		2018-08-23T00:48:19Z	
0.25.0		2018-08-30T23:37:55Z	
0.26.0		2018-09-07T01:10:06Z	
0.27.0		2018-09-13T17:21:37Z	
0.28.0		2018-09-20T23:56:06Z	
0.29.0		2018-09-27T20:22:07Z	
0.3.0		2018-03-06T16:35:49Z	
0.30.0		2018-10-04T17:17:14Z	
0.31.0		2018-10-06T01:06:25Z	
0.32.0		2018-10-11T00:37:18Z	
0.33.0		2018-10-25T21:28:14Z	
0.34.0		2018-11-01T20:32:34Z	
0.35.0		2018-11-07T23:11:53Z	
0.36.0		2018-11-16T00:43:33Z	
0.37.0		2018-11-29T21:24:45Z	
0.38.0		2018-12-07T00:24:58Z	
0.39.0		2018-12-13T23:34:01Z	
0.40.0		2019-01-03T21:40:10Z	
0.41.0		2019-01-07T19:35:13Z	
0.42.0		2019-01-10T22:08:34Z	
0.43.0		2019-01-17T22:26:41Z	
0.44.0		2019-01-23T20:58:43Z	
0.45.0		2019-02-07T20:35:52Z	
0.46.0		2019-02-21T22:51:17Z	
0.47.0		2019-03-04T20:26:16Z	
0.48.0		2019-03-11T19:45:37Z	
0.49.0		2019-03-21T18:31:43Z	
0.5.0		2018-03-16T17:43:47Z	
0.50.0		2019-03-29T19:57:00Z	
0.51.0		2019-04-03T18:58:17Z	
0.52.0		2019-04-04T21:15:14Z	
0.53.0		2019-04-17T19:45:01Z	
0.54.0		2019-04-24T21:04:25Z	
0.55.0		2019-05-01T23:18:06Z	
0.56.0		2019-05-07T18:58:41Z	
0.57.0		2019-05-15T21:43:28Z	
0.58.0		2019-05-22T23:46:30Z	
0.59.0		2019-05-29T19:50:33Z	
0.6.0		2018-03-22T02:19:11Z	
0.60.0		2019-06-06T21:41:00Z	
0.61.0		2019-06-13T22:26:08Z	
0.62.0		2019-06-20T22:29:56Z	
0.63.0		2019-06-26T23:05:46Z	
0.64.0		2019-07-03T18:04:09Z	
