1.0.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/c0nnor263/gather-cli/1.0.0/gather-cli-1.0.0.jar returned status 404
10.05			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/c0nnor263/gather-cli/10.05/gather-cli-10.05.jar returned status 404
10.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/c0nnor263/gather-cli/10.19/gather-cli-10.19.jar returned status 404
10.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/c0nnor263/gather-cli/10.20/gather-cli-10.20.jar returned status 404
