4.0.68	automatic	org.atmosphere	atmosphere-ai-spring-boot-starter
4.0.67	automatic	org.atmosphere	atmosphere-ai-spring-boot-starter
4.0.66	automatic	org.atmosphere	atmosphere-ai-spring-boot-starter
4.0.65	automatic	org.atmosphere	atmosphere-ai-spring-boot-starter
4.0.64	automatic	org.atmosphere	atmosphere-ai-spring-boot-starter
4.0.63	automatic	org.atmosphere	atmosphere-ai-spring-boot-starter
4.0.62	automatic	org.atmosphere	atmosphere-ai-spring-boot-starter
4.0.61	automatic	org.atmosphere	atmosphere-ai-spring-boot-starter
4.0.60	automatic	org.atmosphere	atmosphere-ai-spring-boot-starter
