2024.02	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-01-31T10:34:15Z	
2024.03	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-02-29T03:34:21Z	
2024.04	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-04-03T01:55:24Z	
2024.05	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-05-01T01:59:05Z	
2024.06	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-06-02T02:04:45Z	
2024.07	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-06-29T13:30:39Z	
2024.08	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-07-27T11:55:15Z	
2024.09	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-08-31T01:07:16Z	
2024.10	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-09-27T15:26:52Z	
2024.11	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-11-02T01:35:08Z	
2024.12	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2024-12-01T09:46:57Z	
2025.01	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-01-01T03:40:25Z	
2025.02	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-02-05T08:58:08Z	
2025.03	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-03-01T05:38:39Z	
2025.04	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-03-29T04:52:47Z	
2025.05	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-04-30T09:21:01Z	
2025.06	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-06-02T13:57:02Z	
2025.07	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-06-29T10:10:08Z	
2025.08	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-08-03T08:17:24Z	
2025.09	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-08-30T04:31:39Z	
2025.10	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-09-27T01:57:34Z	
2025.11	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-11-01T02:53:38Z	
2025.12	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2025-11-30T09:31:56Z	
2026.01	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2026-01-03T09:20:02Z	
2026.02	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2026-01-30T14:38:42Z	
2026.03	automatic	io.github.shuigedeng	taotao-cloud-starter-bootstrap	2026-03-02T12:23:21Z	
