14	named	io.trino.gateway	gateway-ha	2025-02-14T20:13:09Z	2.18.2
15	named	io.trino.gateway	gateway-ha	2025-03-12T22:42:28Z	2.18.2
16	named	io.trino.gateway	gateway-ha	2025-09-17T22:26:58Z	2.19.1
17	named	io.trino.gateway	gateway-ha	2026-01-31T21:19:51Z	2.21.0
18	named	io.trino.gateway	gateway-ha	2026-03-04T22:44:27Z	2.21.1
19	named	io.trino.gateway	gateway-ha	2026-05-11T19:08:24Z	2.21.3
20	named	io.trino.gateway	gateway-ha	2026-06-25T18:49:27Z	2.22.0
21	named	io.trino.gateway	gateway-ha	2026-08-26T03:57:22Z	2.22.2
