io.joynr.tools.generator	allowed
org.eclipse.tycho	allowed
ch.reportingsoft.birt	rejected
com.github.mauricioaniche	rejected
com.innoventsolutions.birt.runtime	rejected
com.liferay	rejected
com.randomnoun.build	rejected
com.vertispan.j2cl.external	rejected
de.fraunhofer.aisec	rejected
de.funfried.libraries	rejected
eu.stamp-project	rejected
fr.inria.gforge.spirals	rejected
io.github.alien-tools	rejected
io.github.dogla	rejected
io.github.phillima	rejected
io.janusproject	rejected
net.kieker-monitoring	rejected
net.revelc.code.formatter	rejected
org.alfasoftware	rejected
org.bonitasoft.bpm	rejected
org.codehaus.groovy	rejected
org.eclipse.platform	rejected
org.geneweaver	rejected
org.jboss.windup.jdt	rejected
org.kie.j2cl.tools.external	rejected
org.nasdanika.core	rejected
org.tango-controls	rejected
org.tango-controls.pogo	rejected
