2.10		2014-05-18T00:25:28Z	
2.10	jar-with-dependencies	2014-05-18T00:27:57Z	
2.5		2014-02-03T09:48:14Z	
2.5	jar-with-dependencies	2014-02-03T09:48:41Z	
2.6		2014-02-04T03:34:19Z	
2.6	jar-with-dependencies	2014-02-04T03:35:44Z	
2.7		2014-02-20T01:59:24Z	
2.7	jar-with-dependencies	2014-02-20T02:01:48Z	
2.8		2014-02-20T03:48:19Z	
2.8	jar-with-dependencies	2014-02-20T03:50:43Z	
2.9		2014-05-05T21:40:29Z	
2.9	jar-with-dependencies	2014-05-05T21:42:57Z	
3.0		2014-05-27T22:24:51Z	
3.0	jar-with-dependencies	2014-05-27T22:27:18Z	
3.1		2014-06-23T21:48:55Z	
3.1	jar-with-dependencies	2014-06-23T21:51:27Z	
3.10.0		2015-09-20T20:44:58Z	
3.10.0	jar-with-dependencies	2015-09-20T20:47:25Z	
3.10.1		2015-10-05T22:18:10Z	
3.10.1	jar-with-dependencies	2015-10-05T22:20:47Z	
3.10.2		2015-10-20T19:34:01Z	
3.10.2	jar-with-dependencies	2015-10-20T19:36:35Z	
3.10.3		2016-03-06T07:37:55Z	
3.10.3	jar-with-dependencies	2016-03-06T07:38:12Z	
3.10.4		2016-03-06T08:28:23Z	
3.10.4	jar-with-dependencies	2016-03-06T08:28:41Z	
3.10.5		2017-04-25T19:14:45Z	
3.10.5	jar-with-dependencies	2017-04-25T19:15:48Z	
3.10.6		2017-04-27T02:05:37Z	
3.10.6	jar-with-dependencies	2017-04-27T02:05:59Z	
3.10.7		2017-05-02T07:08:53Z	
3.10.7	jar-with-dependencies	2017-05-02T07:09:37Z	
3.10.8		2017-06-22T21:10:33Z	
3.10.8	jar-with-dependencies	2017-06-22T21:10:50Z	
3.11		2017-09-10T06:19:51Z	
3.11	jar-with-dependencies	2017-09-10T06:19:58Z	
3.12		2017-11-16T21:37:26Z	
3.12	jar-with-dependencies	2017-11-16T21:37:39Z	
3.2		2014-06-28T17:02:54Z	
3.2	jar-with-dependencies	2014-06-28T17:05:29Z	
3.3		2014-06-29T22:27:52Z	
3.3	jar-with-dependencies	2014-06-29T22:30:30Z	
3.4		2014-07-03T23:08:22Z	
3.4	jar-with-dependencies	2014-07-03T23:10:53Z	
3.5		2014-08-03T08:09:46Z	
3.5	jar-with-dependencies	2014-08-03T08:12:16Z	
3.6		2014-08-17T23:30:07Z	
3.6	jar-with-dependencies	2014-08-17T23:32:36Z	
3.6.1		2014-09-01T02:02:42Z	
3.6.1	jar-with-dependencies	2014-09-01T02:10:19Z	
3.6.2		2014-09-07T10:26:22Z	
3.6.2	jar-with-dependencies	2014-09-07T10:28:53Z	
3.7		2014-11-02T22:19:32Z	
3.7	jar-with-dependencies	2014-11-02T22:21:32Z	
3.8		2014-11-10T17:08:44Z	
3.8	jar-with-dependencies	2014-11-10T17:10:49Z	
3.8.1		2014-11-20T21:44:56Z	
