0.10		2016-02-02T13:08:25Z	
0.12		2016-03-11T16:01:53Z	
0.13		2016-03-25T21:06:25Z	
0.14		2016-03-30T22:38:34Z	
0.15		2016-04-08T13:28:54Z	
0.16		2016-05-06T12:28:59Z	
0.16.1		2016-05-06T12:37:10Z	
0.16.2		2017-02-27T16:54:13Z	
0.17		2017-03-08T14:03:30Z	
0.18		2017-05-31T21:11:47Z	
0.19		2017-08-10T16:07:10Z	
0.20		2018-03-02T21:13:28Z	
0.21		2018-03-28T20:32:38Z	
0.22		2018-12-31T19:10:39Z	
0.23		2020-10-23T20:02:45Z	
0.24		2021-12-14T15:40:25Z	
0.25		2021-12-15T15:49:21Z	
0.26		2021-12-16T13:47:48Z	
0.27		2021-12-20T16:17:12Z	
0.8		2015-10-30T18:45:08Z	
0.9		2016-01-27T23:18:02Z	
