2.0.0	named	org.plumelib	options	2021-07-11T20:14:54Z	
5.22ea12	named	net.openhft	chronicle-queue	2021-11-30T22:16:56Z	
5.22ea14	named	net.openhft	chronicle-queue	2021-12-20T15:45:32Z	
15.1.1	named	org.protelis	protelis-interpreter	2022-03-06T12:27:32Z	4.8.35
15.1.1	named	org.protelis	protelis-lang	2022-03-06T12:28:27Z	4.8.35
15.1.1	named	org.protelis	protelis-test	2022-03-06T12:28:30Z	
15.1.2	named	org.protelis	protelis-interpreter	2022-03-06T23:04:58Z	4.8.35
15.1.2	named	org.protelis	protelis-lang	2022-03-06T23:05:58Z	4.8.35
15.1.2	named	org.protelis	protelis-test	2022-03-06T23:06:05Z	
15.2.0	named	org.protelis	protelis-interpreter	2022-03-07T02:16:20Z	
15.2.0	named	org.protelis	protelis-lang	2022-03-07T02:17:42Z	
15.2.0	named	org.protelis	protelis-test	2022-03-07T02:17:43Z	
15.2.1	named	org.protelis	protelis-interpreter	2022-03-08T03:38:37Z	
15.2.1	named	org.protelis	protelis-lang	2022-03-08T03:40:02Z	
15.2.1	named	org.protelis	protelis-test	2022-03-08T03:40:13Z	
15.2.2	named	org.protelis	protelis-interpreter	2022-03-11T21:03:55Z	
15.2.2	named	org.protelis	protelis-lang	2022-03-11T21:05:05Z	
15.2.2	named	org.protelis	protelis-test	2022-03-11T21:05:06Z	
15.2.3	named	org.protelis	protelis-interpreter	2022-04-01T05:25:50Z	
15.2.3	named	org.protelis	protelis-lang	2022-04-01T05:27:15Z	
15.2.3	named	org.protelis	protelis-test	2022-04-01T05:27:19Z	
15.2.4	named	org.protelis	protelis-interpreter	2022-04-02T05:07:56Z	
15.2.4	named	org.protelis	protelis-test	2022-04-02T05:09:04Z	
15.2.4	named	org.protelis	protelis-lang	2022-04-02T05:09:05Z	
15.3.0	named	org.protelis	protelis-interpreter	2022-04-02T12:25:40Z	
15.3.0	named	org.protelis	protelis-lang	2022-04-02T12:28:14Z	
15.3.0	named	org.protelis	protelis-test	2022-04-02T12:28:17Z	
15.3.1	named	org.protelis	protelis-interpreter	2022-04-15T05:48:13Z	
15.3.1	named	org.protelis	protelis-lang	2022-04-15T05:49:30Z	
15.3.1	named	org.protelis	protelis-test	2022-04-15T05:49:38Z	
15.3.2	named	org.protelis	protelis-interpreter	2022-04-20T04:52:58Z	
15.3.2	named	org.protelis	protelis-lang	2022-04-20T04:53:56Z	
15.3.2	named	org.protelis	protelis-test	2022-04-20T04:54:02Z	
15.3.3	named	org.protelis	protelis-interpreter	2022-04-26T07:57:07Z	
15.3.3	named	org.protelis	protelis-test	2022-04-26T07:58:22Z	
15.3.3	named	org.protelis	protelis-lang	2022-04-26T07:58:23Z	
15.4.0	named	org.protelis	protelis-interpreter	2022-05-16T13:05:03Z	
15.4.0	named	org.protelis	protelis-lang	2022-05-16T13:06:17Z	
15.4.0	named	org.protelis	protelis-test	2022-05-16T13:06:27Z	
15.4.1	named	org.protelis	protelis-interpreter	2022-05-16T15:57:23Z	
15.4.1	named	org.protelis	protelis-lang	2022-05-16T15:58:23Z	
15.4.1	named	org.protelis	protelis-test	2022-05-16T15:58:28Z	
15.4.2	named	org.protelis	protelis-interpreter	2022-05-17T13:43:08Z	
15.4.2	named	org.protelis	protelis-test	2022-05-17T13:44:45Z	
15.4.2	named	org.protelis	protelis-lang	2022-05-17T13:44:46Z	
16.0.0	named	org.protelis	protelis-interpreter	2022-05-18T12:11:25Z	
16.0.0	named	org.protelis	protelis-lang	2022-05-18T12:12:26Z	
16.0.0	named	org.protelis	protelis-test	2022-05-18T12:12:30Z	
16.1.0	named	org.protelis	protelis-interpreter	2022-05-18T15:21:32Z	
16.1.0	named	org.protelis	protelis-lang	2022-05-18T15:22:31Z	
16.1.0	named	org.protelis	protelis-test	2022-05-18T15:22:33Z	
16.1.1	named	org.protelis	protelis-interpreter	2022-05-22T15:21:26Z	
16.1.1	named	org.protelis	protelis-lang	2022-05-22T15:23:15Z	
16.1.1	named	org.protelis	protelis-test	2022-05-22T15:23:15Z	
0.9.6	named	io.sirix	sirix-core	2022-05-30T08:14:00Z	
0.9.6	named	io.sirix	sirix-example	2022-05-30T08:14:30Z	
0.9.6	named	io.sirix	sirix-kotlin-api	2022-05-30T08:15:09Z	
16.1.2	named	org.protelis	protelis-interpreter	2022-06-11T04:34:17Z	
16.1.2	named	org.protelis	protelis-test	2022-06-11T04:35:41Z	
16.1.2	named	org.protelis	protelis-lang	2022-06-11T04:35:43Z	
0.5.0	named	io.github.azodox	accountsystem-common	2022-06-13T23:53:31Z	
0.5.0	named	io.github.azodox	accountsystem-paper	2022-06-13T23:53:35Z	
0.5.0	named	io.github.azodox	accountsystem-velocity	2022-06-13T23:53:42Z	
16.2.0	named	org.protelis	protelis-interpreter	2022-07-07T20:52:10Z	
