io.github.classgraph	allowed
org.finos.legend.engine	allowed
ch.exense.step.library	blocked
cloud.orbit	blocked
cn.ashersu.omni.model	blocked
com.antgroup.tugraph	blocked
com.datarobot	blocked
com.github.bogie-clj	blocked
com.github.hi-fi	blocked
com.google.cloud.bigtable	blocked
com.google.tsunami	blocked
com.gzoltar	blocked
com.hazelcast.jet	blocked
com.intuit.dsl.expression	blocked
com.intuit.graphql	blocked
com.kotlinnlp	blocked
com.machinepublishers	blocked
com.netgrif	blocked
com.networknt	blocked
com.purbon.kafka	blocked
com.purbon.kafka.topology	blocked
com.querydsl	blocked
com.rapid7	blocked
com.teamscale	blocked
com.telenav.kivakit	blocked
com.walmartlabs.concord	blocked
com.walmartlabs.concord.runtime.v1	blocked
com.walmartlabs.concord.runtime.v2	blocked
com.yahoo.elide	blocked
cz.o2.proxima	blocked
de.cau.cs.kieler	blocked
de.redsix	blocked
dev.getelements.elements.crossfire	blocked
io.cordite.braid	blocked
io.cordite.services	blocked
io.crysknife	blocked
io.crysknife.legacy.ui	blocked
io.crysknife.legacy.ui.databinding	blocked
io.crysknife.legacy.ui.navigation	blocked
io.crysknife.ui	blocked
io.crysknife.ui.mutationobserver	blocked
io.crysknife.ui.navigation	blocked
io.crysknife.ui.templates	blocked
io.crysknife.ui.translation	blocked
io.github.alabijak	blocked
io.github.api-ghost-agent	blocked
io.github.azodox	blocked
io.github.eisop	blocked
io.github.it-gorillaz	blocked
io.github.kojiv	blocked
io.github.mingeun0507	blocked
io.github.mtrevisan	blocked
io.github.openfeign.querydsl	blocked
io.github.shenbinglife	blocked
io.sirix	blocked
net.corda	blocked
net.openhft	blocked
net.serenity-bdd	blocked
net.tlabs-data	blocked
org.apache.beam	blocked
org.dominokit	blocked
org.finos.legend.depot	blocked
org.finos.legend.sdlc	blocked
org.geneweaver	blocked
org.javastro.vodsl	blocked
org.kie.j2cl.tools.di	blocked
org.kie.j2cl.tools.di.ui	blocked
org.kie.j2cl.tools.processors	blocked
org.minijax	blocked
org.openstreetmap.atlas	blocked
org.paramixel	blocked
org.plumelib	blocked
org.protelis	blocked
org.restheart	blocked
org.treblereel.gwt.gwtproject.i18n	blocked
org.treblereel.gwt.gwtproject.validation	blocked
org.treblereel.j2cl.processors	blocked
software.amazon.glue	blocked
tech.neander	blocked
tech.tablesaw	blocked
uk.gov.gchq.gaffer	blocked
za.co.absa.spline.agent.spark	blocked
