27.0	io.github.lambdaprime	id.xfunction	27.0
26.0	io.github.lambdaprime	id.xfunction	26.0
25.0	io.github.lambdaprime	id.xfunction	25.0
24.0	io.github.lambdaprime	id.xfunction	24.0
23.0	io.github.lambdaprime	id.xfunction	23.0
22.0	io.github.lambdaprime	id.xfunction	22.0
21.0	io.github.lambdaprime	id.xfunction	21.0
20.0	io.github.lambdaprime	id.xfunction	20.0
19.0	io.github.lambdaprime	id.xfunction	19.0
18.0	io.github.lambdaprime	id.xfunction	18.0
17.0	io.github.lambdaprime	id.xfunction	17.0
15.0	io.github.lambdaprime	id.xfunction	15.0
14.0	io.github.lambdaprime	id.xfunction	14.0
