27.0	named	io.github.lambdaprime	id.xfunction
26.0	named	io.github.lambdaprime	id.xfunction
25.0	named	io.github.lambdaprime	id.xfunction
24.0	named	io.github.lambdaprime	id.xfunction
23.0	named	io.github.lambdaprime	id.xfunction
22.0	named	io.github.lambdaprime	id.xfunction
21.0	named	io.github.lambdaprime	id.xfunction
20.0	named	io.github.lambdaprime	id.xfunction
19.0	named	io.github.lambdaprime	id.xfunction
18.0	named	io.github.lambdaprime	id.xfunction
17.0	named	io.github.lambdaprime	id.xfunction
15.0	named	io.github.lambdaprime	id.xfunction
14.0	named	io.github.lambdaprime	id.xfunction
