14.0	named	io.github.lambdaprime	id.xfunction	2021-09-18T20:30:47Z	
15.0	named	io.github.lambdaprime	id.xfunction	2022-01-16T03:04:44Z	
17.0	named	io.github.lambdaprime	id.xfunction	2022-06-24T01:46:38Z	
18.0	named	io.github.lambdaprime	id.xfunction	2022-08-20T02:46:41Z	
19.0	named	io.github.lambdaprime	id.xfunction	2022-10-17T18:58:21Z	
20.0	named	io.github.lambdaprime	id.xfunction	2023-02-11T02:06:16Z	
21.0	named	io.github.lambdaprime	id.xfunction	2023-03-28T04:02:04Z	
22.0	named	io.github.lambdaprime	id.xfunction	2023-04-29T19:15:14Z	
23.0	named	io.github.lambdaprime	id.xfunction	2023-10-15T18:35:03Z	
24.0	named	io.github.lambdaprime	id.xfunction	2023-12-22T19:26:10Z	
25.0	named	io.github.lambdaprime	id.xfunction	2024-03-09T02:35:39Z	
26.0	named	io.github.lambdaprime	id.xfunction	2024-05-10T01:03:20Z	
27.0	named	io.github.lambdaprime	id.xfunction	2024-11-29T23:47:16Z	
