4.5.28	named	io.vertx	vertx-maven-service-factory	2026-06-03T07:05:37Z	2.0.77.Final
4.5.29	named	io.vertx	vertx-maven-service-factory	2026-07-09T09:01:23Z	2.0.78.Final
4.5.30	named	io.vertx	vertx-maven-service-factory	2026-07-13T08:06:39Z	2.0.78.Final
