1.0.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.0/quran-transliteration-android-1.0.0.jar returned status 404
1.0.10		2026-06-03T10:55:33Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.10/quran-transliteration-android-1.0.10.jar returned status 404
1.0.11		2026-06-03T11:02:22Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.11/quran-transliteration-android-1.0.11.jar returned status 404
1.0.12		2026-06-03T11:15:52Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.12/quran-transliteration-android-1.0.12.jar returned status 404
1.0.14		2026-06-03T11:31:07Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.14/quran-transliteration-android-1.0.14.jar returned status 404
1.0.15		2026-06-03T11:39:28Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.15/quran-transliteration-android-1.0.15.jar returned status 404
1.0.16		2026-06-03T12:09:18Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.16/quran-transliteration-android-1.0.16.jar returned status 404
1.0.17		2026-06-05T17:02:17Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.17/quran-transliteration-android-1.0.17.jar returned status 404
1.0.21		2026-08-12T11:58:28Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.21/quran-transliteration-android-1.0.21.jar returned status 404
1.0.9		2026-05-28T07:45:28Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/maqsats/quran-transliteration-android/1.0.9/quran-transliteration-android-1.0.9.jar returned status 404
