0.2.0	named	io.github.sttk	reasonedexception	2024-04-08T04:03:50Z	0.2.0
0.3.0	named	io.github.sttk	reasonedexception	2024-04-30T17:35:00Z	0.3.0
0.3.1	named	io.github.sttk	reasonedexception	2024-05-04T15:53:41Z	0.3.1
