0.01		2017-09-28T04:29:23Z	
0.01	gwt	2017-09-28T04:29:34Z	
0.02		2017-09-28T04:21:24Z	
0.02	gwt	2017-09-28T04:21:37Z	
0.03		2017-10-01T22:27:44Z	
0.03	gwt	2017-10-01T22:27:59Z	
0.04		2017-10-02T23:45:11Z	
0.04	gwt	2017-10-02T23:45:46Z	
0.05		2017-10-04T03:08:26Z	
0.05	gwt	2017-10-04T03:08:40Z	
0.06		2017-10-04T11:49:12Z	
0.06	gwt	2017-10-04T11:49:43Z	
0.07		2017-10-05T00:16:10Z	
0.07	gwt	2017-10-05T00:16:22Z	
0.08		2017-10-08T08:20:09Z	
0.08	gwt	2017-10-08T08:20:24Z	
0.09		2017-10-08T23:53:00Z	
0.09	gwt	2017-10-08T23:53:16Z	
0.10		2017-10-09T04:21:32Z	
0.10	gwt	2017-10-09T04:21:46Z	
0.11		2017-10-12T22:56:55Z	
0.11	gwt	2017-10-12T22:57:13Z	
0.13		2017-10-12T23:50:31Z	
0.13	gwt	2017-10-12T23:50:31Z	
0.14		2017-10-16T11:25:46Z	
0.14	gwt	2017-10-16T11:25:47Z	
0.15		2017-10-18T10:18:34Z	
0.15	gwt	2017-10-18T10:18:35Z	
0.16		2017-10-19T10:39:11Z	
0.16	gwt	2017-10-19T10:39:11Z	
0.17		2017-10-22T21:48:52Z	
0.17	gwt	2017-10-22T21:48:53Z	
0.18		2017-10-23T06:33:07Z	
0.18	gwt	2017-10-23T06:33:07Z	
0.19		2017-10-27T10:37:53Z	
0.19	gwt	2017-10-27T10:38:03Z	
0.20		2017-10-28T02:49:23Z	
0.20	gwt	2017-10-28T02:49:24Z	
0.21		2017-10-28T03:09:24Z	
0.21	gwt	2017-10-28T03:09:24Z	
0.22		2017-10-29T02:34:30Z	
0.22	gwt	2017-10-29T02:34:30Z	
0.23		2017-11-01T05:39:13Z	
0.23	gwt	2017-11-01T05:39:14Z	
0.24		2017-11-02T03:46:18Z	
0.24	gwt	2017-11-02T03:46:18Z	
0.25		2017-11-08T11:18:59Z	
0.25	gwt	2017-11-08T11:19:00Z	
0.26		2017-11-14T11:58:36Z	
0.26	gwt	2017-11-14T11:58:37Z	
0.27		2017-11-28T01:26:48Z	
0.27	gwt	2017-11-28T01:26:49Z	
0.28		2017-11-28T03:55:12Z	
0.28	gwt	2017-11-28T03:55:12Z	
0.29		2017-11-28T11:52:48Z	
0.29	gwt	2017-11-28T11:52:48Z	
0.30		2017-11-29T00:19:46Z	
0.30	gwt	2017-11-29T00:19:46Z	
0.31		2017-11-30T22:27:04Z	
0.31	gwt	2017-11-30T22:27:05Z	
0.32		2017-12-01T04:32:10Z	
0.32	gwt	2017-12-01T04:32:11Z	
0.33		2017-12-04T04:32:07Z	
0.33	gwt	2017-12-04T04:32:07Z	
0.34		2017-12-10T04:55:05Z	
0.34	gwt	2017-12-10T04:55:05Z	
0.35		2017-12-12T11:00:43Z	
