1.1.0	named	com.ejlchina	jsonkit-jackson	2021-10-26T06:26:23Z	1.1.0
1.1.1	named	com.ejlchina	jsonkit-jackson	2021-10-26T11:34:49Z	1.1.1
1.2.0	named	com.ejlchina	jsonkit-jackson	2022-01-13T09:13:36Z	1.2.0
1.3.0	named	com.ejlchina	jsonkit-jackson	2022-03-19T12:36:37Z	1.3.0
1.2.1	named	com.ejlchina	jsonkit-jackson	2022-03-26T03:20:58Z	1.2.1
1.3.1	named	com.ejlchina	jsonkit-jackson	2022-03-26T03:34:26Z	1.3.1
1.3.2	named	com.ejlchina	jsonkit-jackson	2022-04-13T06:16:09Z	1.3.2
1.3.3	named	com.ejlchina	jsonkit-jackson	2022-05-05T11:40:36Z	1.3.3
