com.yahoo.vespa	allowed
javax.xml.bind	allowed
be.vlaanderen.informatievlaanderen.vsds	blocked
ch.exense.step	blocked
cloud.testload	blocked
cn.chenzw.toolkit	blocked
cn.langpy	blocked
com.airbus-cyber-security.graylog	blocked
com.alibaba.dts.client	blocked
com.alibaba.fluss	blocked
com.aliyun.dts	blocked
com.aliyun.odps	blocked
com.aliyun.openservices.aiservice	blocked
com.bandwidth.sdk	blocked
com.bitplan	blocked
com.devappliance.ninjadoc	blocked
com.devonfw.cobigen	blocked
com.disneystreaming.pg2k4j	blocked
com.documents4j	blocked
com.elastisys	blocked
com.epam.reportportal	blocked
com.eurodyn.qlack.extras	blocked
com.exasol	blocked
com.expedia.www	blocked
com.expediagroup	blocked
com.ge.research.semtk	blocked
com.github.agliznetsov.swagger-tools	blocked
com.github.albfernandez.richfaces.cdk	blocked
com.github.containersolutions	blocked
com.github.davidmoten	blocked
com.github.egonw	blocked
com.github.elibracha	blocked
com.github.joschi.openapi-diff	blocked
com.github.kopilov.rcallerservice	blocked
com.github.research-virtualfortknox	blocked
com.github.robozonky.distribution	blocked
com.github.robozonky.installer	blocked
com.github.siom79.japicmp	blocked
com.github.starhq	blocked
com.github.wshackle	blocked
com.github.zuinnote	blocked
com.growin	blocked
com.guicedee.services	blocked
com.helger	blocked
com.helger.en16931	blocked
com.helger.schematron	blocked
com.hurence.logisland	blocked
com.hyperwallet	blocked
com.ibm.cics	blocked
com.inova8	blocked
com.intuit.quickbooks-online	blocked
com.jcabi	blocked
com.leonarduk	blocked
com.liferay.portal	blocked
com.mygraphql.graphub	blocked
com.networknt	blocked
com.newrelic.experts	blocked
com.nomalab	blocked
com.oradian.util	blocked
com.orientechnologies	blocked
com.qcloud.oceanus	blocked
com.qiniu	blocked
com.querydsl	blocked
com.restbusters	blocked
com.spotify	blocked
com.squareup.misk	blocked
com.streamlake	blocked
com.tencentcloudapi	blocked
com.vonage	blocked
com.walmartlabs.concord	blocked
com.walmartlabs.concord.runner	blocked
com.walmartlabs.concord.runtime.v1	blocked
com.winnerlook	blocked
de.binfalse	blocked
de.fraunhofer.iosb.ilt	blocked
de.fraunhofer.iosb.ilt.FROST-Server	blocked
de.gurkenlabs	blocked
de.julielab	blocked
de.uni-rostock.sbi	blocked
edu.iris.dmc	blocked
es.us.isa	blocked
eu.rssw.pct	blocked
eu.smesec.library	blocked
eu.smesec.platform	blocked
int.esa.ccsds.mo	blocked
io.bluebank.braid	blocked
io.fixprotocol.orchestra	blocked
io.github.bkosaraju	blocked
io.github.blessedmusicalturkeys	blocked
io.github.cdancy	blocked
io.github.currence-online	blocked
io.github.egonw	blocked
io.github.jeff-tian	blocked
io.github.jrestclients	blocked
io.github.khushaalan	blocked
io.github.kodymoodley	blocked
io.github.marsianer	blocked
io.github.multicatch	blocked
io.github.multicatch.bmp	blocked
io.github.schneiderlin	blocked
io.github.streamlakecloud	blocked
io.github.vishalmysore	blocked
io.github.zentol.japicmp	blocked
io.gravitee.management.standalone	blocked
io.inji.certify	blocked
io.inugami.security	blocked
io.kestra.plugin	blocked
io.mosip.demosdk	blocked
io.mosip.esignet	blocked
io.mosip.mock.sdk	blocked
io.mosip.registrationprocessor	blocked
io.nosqlbench	blocked
io.pravega	blocked
io.swagger.codegen.v3	blocked
io.swagger.parser.v3	blocked
jakarta.xml.bind	blocked
net.maizegenetics	blocked
net.sourceforge.simpleowlapi	blocked
net.trustyuri	blocked
one.gfw	blocked
org.alindner.cish	blocked
org.apache.dolphinscheduler	blocked
org.apache.druid	blocked
org.apache.druid.extensions.contrib	blocked
org.apache.flink	blocked
org.apache.fluss	blocked
org.apache.heron	blocked
org.apache.iotdb	blocked
org.apache.jackrabbit	blocked
org.apache.james	blocked
org.apache.manifoldcf	blocked
org.apache.opennlp	blocked
org.apache.paimon	blocked
org.apache.pinot	blocked
org.apache.seatunnel	blocked
org.apache.servicemix.specs	blocked
org.apache.tika	blocked
org.apache.tomee	blocked
org.bidib.jbidib	blocked
org.biojava	blocked
org.biopax.paxtools	blocked
org.biopax.validator	blocked
org.catools	blocked
org.copper-engine	blocked
org.duracloud	blocked
org.duracloud.snapshot	blocked
org.eclipse.rdf4j	blocked
org.flexiblepower.defpi	blocked
org.gaul	blocked
org.gov4j.thirdparty.io.swagger.codegen.v3	blocked
org.hyperledger.fabric	blocked
org.hyperledger.fabric-sdk-java	blocked
org.icij.datashare	blocked
org.icij.extract	blocked
org.jboss.spec.javax.xml.bind	blocked
org.jetbrains.intellij	blocked
org.jooq	blocked
org.jpeek	blocked
org.kendar.protocol	blocked
org.liquibase.ext	blocked
org.mapsforge	blocked
org.metricshub	blocked
org.mock-server	blocked
org.mongounit	blocked
org.nanopub	blocked
org.neo4j	blocked
org.openapitools	blocked
org.openapitools.openapistylevalidator	blocked
org.opencb.opencga	blocked
org.opencds.cqf	blocked
org.opengis.cite	blocked
org.opennms.catheter	blocked
org.opentripplanner	blocked
org.pipservices	blocked
org.typesense	blocked
org.verapdf.apps	blocked
org.verapdf.plugins	blocked
org.webswing	blocked
org.wso2.ei	blocked
org.wso2.msf4j	blocked
org.wso2.msf4j.perftest.echo	blocked
org.wso2.msf4j.sample	blocked
org.wso2.msf4j.samples	blocked
org.wso2.samples.is	blocked
org.xmlunit	blocked
pl.allegro.tech.graphql	blocked
pl.decerto.hyperon.persistence	blocked
pl.owlsy	blocked
uk.m0nom	blocked
ws.palladian	blocked
