org.incode.module.slack	allowed
org.isisaddons.module.servletapi	allowed
org.incode.module.errorrptjira	blocked
org.incode.module.errorrptslack	blocked
org.incode.module.userimpersonate	blocked
org.incode.module.zip	blocked
