0.1.14	automatic	com.github.davidmoten	rxjava2-http	2018-09-27T02:42:35Z	
0.1.15	automatic	com.github.davidmoten	rxjava2-http	2018-10-24T04:00:11Z	
0.1.16	automatic	com.github.davidmoten	rxjava2-http	2018-12-18T00:57:28Z	
0.1.17	automatic	com.github.davidmoten	rxjava2-http	2019-02-07T05:05:15Z	
0.1.18	automatic	com.github.davidmoten	rxjava2-http	2019-03-06T22:13:14Z	
0.1.20	automatic	com.github.davidmoten	rxjava2-http	2019-06-26T12:04:00Z	
0.1.21	automatic	com.github.davidmoten	rxjava2-http	2019-08-13T10:14:35Z	
0.1.22	automatic	com.github.davidmoten	rxjava2-http	2019-12-09T00:17:23Z	
0.1.23	automatic	com.github.davidmoten	rxjava2-http	2020-01-13T06:13:46Z	
0.1.24	automatic	com.github.davidmoten	rxjava2-http	2021-11-14T05:14:18Z	
