0.1.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/proify/lyricon/provider/0.1.6/provider-0.1.6.jar returned status 404
0.1.63			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/proify/lyricon/provider/0.1.63/provider-0.1.63.jar returned status 404
0.1.64			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/proify/lyricon/provider/0.1.64/provider-0.1.64.jar returned status 404
0.1.66			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/proify/lyricon/provider/0.1.66/provider-0.1.66.jar returned status 404
0.1.68			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/proify/lyricon/provider/0.1.68/provider-0.1.68.jar returned status 404
0.1.69			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/proify/lyricon/provider/0.1.69/provider-0.1.69.jar returned status 404
0.1.70			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/proify/lyricon/provider/0.1.70/provider-0.1.70.jar returned status 404
