2023.12.0	named	org.nasdanika.models.ncore	processors	2023-12-04T01:53:32Z	2023.12.0
2023.12.1	named	org.nasdanika.models.ncore	processors	2023-12-27T23:02:32Z	2023.12.1
2024.1.0	named	org.nasdanika.models.ncore	processors	2024-01-28T13:52:04Z	2024.1.0
2024.3.0	named	org.nasdanika.models.ncore	processors	2024-03-11T03:21:37Z	2024.3.0
2024.4.0	named	org.nasdanika.models.ncore	processors	2024-04-09T14:52:12Z	2024.4.0
2024.5.0	named	org.nasdanika.models.ncore	processors	2024-05-11T13:10:39Z	2024.5.0
2024.5.1	named	org.nasdanika.models.ncore	processors	2024-05-30T13:40:24Z	2024.5.1
2024.6.0	named	org.nasdanika.models.ncore	processors	2024-06-23T20:49:04Z	2024.6.0
2024.7.0	named	org.nasdanika.models.ncore	processors	2024-07-06T23:01:01Z	2024.7.0
2024.7.1	named	org.nasdanika.models.ncore	processors	2024-07-23T16:27:44Z	2024.7.1
2024.8.0	named	org.nasdanika.models.ncore	processors	2024-08-28T19:24:38Z	2024.8.0
2024.10.0	named	org.nasdanika.models.ncore	processors	2024-10-13T14:48:13Z	2024.10.0
2024.11.0	named	org.nasdanika.models.ncore	processors	2024-12-02T00:21:39Z	2024.11.0
2024.12.0	named	org.nasdanika.models.ncore	processors	2024-12-30T14:49:26Z	2024.12.0
2025.1.0	named	org.nasdanika.models.ncore	processors	2025-01-28T08:21:19Z	2025.1.0
2025.2.0	named	org.nasdanika.models.ncore	processors	2025-02-27T23:15:56Z	2025.2.0
2025.3.0	named	org.nasdanika.models.ncore	processors	2025-03-30T04:27:29Z	2025.3.0
2025.4.0	named	org.nasdanika.models.ncore	processors	2025-04-20T15:51:11Z	2025.4.0
2025.5.0	named	org.nasdanika.models.ncore	processors	2025-05-19T19:36:36Z	2025.5.0
2025.6.0	named	org.nasdanika.models.ncore	processors	2025-06-17T14:51:09Z	2025.6.0
2025.7.0	named	org.nasdanika.models.ncore	processors	2025-07-28T17:48:54Z	2025.7.0
2025.10.0	named	org.nasdanika.models.ncore	processors	2025-10-12T09:17:19Z	2025.10.0
2025.12.0	named	org.nasdanika.models.ncore	processors	2025-12-11T08:02:56Z	2025.12.0
2026.2.0	named	org.nasdanika.models.ncore	processors	2026-03-03T17:25:18Z	2026.2.0
2026.6.0	named	org.nasdanika.models.ncore	processors	2026-06-30T15:33:09Z	2026.6.0
