2024.08	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2024.07	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2024.06	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2024.05	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2024.04	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2024.03	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2024.02	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2024.01	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2023.12	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2023.11	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2023.10	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2023.09	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
2023.08	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
1999.10	automatic	io.github.shuigedeng	taotao-cloud-starter-plugins
