1.100			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.100/wmf-jvm-parent-pom-1.100.jar returned status 404
1.101			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.101/wmf-jvm-parent-pom-1.101.jar returned status 404
1.74			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.74/wmf-jvm-parent-pom-1.74.jar returned status 404
1.75			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.75/wmf-jvm-parent-pom-1.75.jar returned status 404
1.76			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.76/wmf-jvm-parent-pom-1.76.jar returned status 404
1.86			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.86/wmf-jvm-parent-pom-1.86.jar returned status 404
1.88			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.88/wmf-jvm-parent-pom-1.88.jar returned status 404
1.90			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.90/wmf-jvm-parent-pom-1.90.jar returned status 404
1.92			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.92/wmf-jvm-parent-pom-1.92.jar returned status 404
1.93			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.93/wmf-jvm-parent-pom-1.93.jar returned status 404
1.96			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.96/wmf-jvm-parent-pom-1.96.jar returned status 404
1.97			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.97/wmf-jvm-parent-pom-1.97.jar returned status 404
1.98			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.98/wmf-jvm-parent-pom-1.98.jar returned status 404
1.99			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wikimedia/wmf-jvm-parent-pom/1.99/wmf-jvm-parent-pom-1.99.jar returned status 404
