1.16	com.github.auties00	protoc-api	1.16
1.15	com.github.auties00	protoc-api	1.15
1.14	com.github.auties00	protoc-api	1.14
1.13	com.github.auties00	protoc-api	1.13
1.12	com.github.auties00	protoc-api	1.12
1.11	com.github.auties00	protoc-api	1.11
1.10	com.github.auties00	protoc-api	1.10
1.9	com.github.auties00	protoc-api	1.9
1.8	com.github.auties00	protoc-api	1.8
1.7	com.github.auties00	protoc-api	1.7
1.6	com.github.auties00	protoc-api	1.6
1.5	com.github.auties00	protoc-api	1.5
1.4	com.github.auties00	protoc-api	1.4
1.3	com.github.auties00	protoc-api	1.3
1.2	com.github.auties00	protoc-api	1.2
1.1	com.github.auties00	protoc-api	1.1
1.0	com.github.auties00	protoc-api	1.0
