2.1		2010-09-14T11:14:43Z	
3.0		2010-09-27T10:52:18Z	
3.1		2010-09-29T10:54:02Z	
3.10		2012-01-25T15:18:29Z	
3.11		2012-01-27T10:19:55Z	
3.12		2012-09-14T08:18:49Z	
3.13		2012-09-17T12:20:48Z	
3.14		2012-10-31T13:00:17Z	
3.16		2012-12-12T10:11:24Z	
3.17		2013-03-12T13:38:20Z	
3.18		2013-04-24T06:48:49Z	
3.19		2013-11-27T12:09:39Z	
3.2		2011-01-10T09:39:16Z	
3.20		2013-12-05T07:15:06Z	
3.21		2014-01-16T15:59:24Z	
3.22		2014-12-22T14:53:49Z	
3.24		2017-01-12T10:27:21Z	
3.4		2011-04-08T11:47:14Z	
3.5		2011-04-15T14:15:37Z	
3.6		2011-09-12T14:16:19Z	
3.7		2011-09-29T09:52:29Z	
3.8		2011-12-07T09:12:33Z	
3.9		2011-12-14T12:26:29Z	
