1.0.0	named	io.github.vipcxj	jasync-spec	2022-04-17T14:12:36Z	1.0.0
1.0.1	named	io.github.vipcxj	jasync-spec	2022-04-18T17:29:32Z	1.0.1
1.0.2	named	io.github.vipcxj	jasync-spec	2022-04-21T16:12:42Z	1.0.2
1.0.3	named	io.github.vipcxj	jasync-spec	2022-04-22T15:35:32Z	1.0.3
1.0.4	named	io.github.vipcxj	jasync-spec	2022-04-24T15:28:21Z	1.0.4
1.0.5	named	io.github.vipcxj	jasync-spec	2022-04-27T17:16:08Z	1.0.5
1.0.6	named	io.github.vipcxj	jasync-spec	2022-05-02T17:54:32Z	1.0.6
1.0.7	named	io.github.vipcxj	jasync-spec	2022-05-03T13:13:43Z	1.0.7
1.0.8	named	io.github.vipcxj	jasync-spec	2022-05-05T06:00:09Z	1.0.8
1.0.9	named	io.github.vipcxj	jasync-spec	2022-05-06T03:36:19Z	1.0.9
1.0.10	named	io.github.vipcxj	jasync-spec	2022-05-08T13:33:15Z	1.0.10
1.0.11	named	io.github.vipcxj	jasync-spec	2022-05-08T17:12:19Z	1.0.11
1.0.12	named	io.github.vipcxj	jasync-spec	2022-08-14T17:25:11Z	1.0.12
1.0.13	named	io.github.vipcxj	jasync-spec	2022-08-30T16:55:31Z	1.0.13
1.0.14	named	io.github.vipcxj	jasync-spec	2023-09-03T18:25:22Z	1.0.14
1.0.15	named	io.github.vipcxj	jasync-spec	2023-09-06T13:12:35Z	1.0.15
1.0.16	named	io.github.vipcxj	jasync-spec	2023-09-11T13:19:57Z	1.0.16
1.0.17	named	io.github.vipcxj	jasync-spec	2023-09-15T17:39:49Z	1.0.17
