11.24		2017-09-15T13:54:22Z	
11.25		2017-09-15T15:07:49Z	
11.28		2017-09-26T16:49:03Z	
11.29		2017-09-27T17:43:40Z	
11.30		2017-09-29T16:02:51Z	
11.32		2017-10-04T10:43:00Z	
11.33		2017-10-06T11:50:39Z	
11.34		2017-10-12T08:54:44Z	
11.35		2017-10-18T14:04:37Z	
11.36		2017-10-19T13:14:26Z	
11.38		2017-10-25T13:18:16Z	
11.39		2017-11-03T10:18:48Z	
11.40		2017-11-08T10:31:23Z	
11.41		2017-11-09T12:27:22Z	
11.42		2017-11-09T15:57:44Z	
11.43		2017-11-20T14:10:24Z	
11.44		2017-11-30T10:33:12Z	
11.45		2017-12-11T10:57:01Z	
11.46		2017-12-18T11:05:33Z	
11.47		2018-01-03T13:15:05Z	
11.48		2018-01-04T13:57:10Z	
11.50		2018-01-25T13:19:45Z	
11.51		2018-04-09T13:47:37Z	
12.0		2018-04-11T10:39:59Z	
12.1		2018-05-01T13:40:45Z	
12.10		2018-09-19T13:41:07Z	
12.11		2018-11-09T12:45:23Z	
12.12		2019-01-09T19:48:44Z	
12.13		2019-01-10T09:57:33Z	
12.14		2019-01-10T16:55:42Z	
12.15		2019-02-01T14:43:36Z	
12.16		2019-02-18T12:37:56Z	
12.17		2019-03-11T17:19:55Z	
12.18		2019-03-19T18:05:08Z	
12.2		2018-07-18T14:50:55Z	
12.5		2018-06-14T08:00:05Z	
12.6		2018-07-18T15:27:27Z	
12.7		2018-08-21T08:47:51Z	
12.8		2018-09-12T10:38:51Z	
12.9		2018-09-18T09:45:09Z	
14.1		2019-04-12T12:15:25Z	
7.14		2016-01-11T15:48:58Z	
7.15		2016-01-11T16:37:09Z	
7.16		2016-01-13T18:28:50Z	
7.17		2016-01-18T13:29:51Z	
7.18		2016-01-21T16:24:35Z	
7.19		2016-01-26T12:20:51Z	
7.20		2016-01-26T12:08:55Z	
7.21		2016-01-26T12:32:10Z	
7.22		2016-01-27T10:37:43Z	
7.23		2016-01-28T15:15:14Z	
7.24		2016-02-01T13:18:46Z	
7.25		2016-02-10T12:00:55Z	
7.26		2016-02-11T15:46:44Z	
7.27		2016-02-16T15:22:33Z	
7.28		2016-02-25T15:02:53Z	
7.29		2016-02-29T13:00:39Z	
7.30		2016-03-14T14:38:42Z	
8.0		2016-03-22T16:47:25Z	
8.1		2016-04-04T12:03:59Z	
