2.0	named	com.github.auties00	reified
1.15	named	com.github.auties00	reified
1.14	named	com.github.auties00	reified
1.13	named	com.github.auties00	reified
1.12	named	com.github.auties00	reified
1.11	named	com.github.auties00	reified
1.10	named	com.github.auties00	reified
1.9	named	com.github.auties00	reified
1.8	named	com.github.auties00	reified
1.7	named	com.github.auties00	reified
1.6	named	com.github.auties00	reified
1.5	named	com.github.auties00	reified
1.4	named	com.github.auties00	reified
1.3	named	com.github.auties00	reified
1.2	named	com.github.auties00	reified
1.1	named	com.github.auties00	reified
1.0	named	com.github.auties00	reified
