3.0	named	com.ongres.scram	scram-client	2024-04-03T16:55:44Z	3.0
3.1	named	com.ongres.scram	scram-client	2024-06-26T01:01:00Z	3.1
3.2	named	com.ongres.scram	scram-client	2025-09-16T20:02:03Z	3.2
