1.2.10		2013-12-16T19:38:09Z	
1.2.9		2013-12-09T23:56:25Z	
1.3.0		2013-12-23T19:08:51Z	
1.3.1		2014-01-03T21:29:11Z	
1.3.2		2014-01-08T18:30:23Z	
1.4.0		2014-04-01T20:58:20Z	
1.4.1		2014-04-07T23:54:45Z	
1.4.2		2014-04-23T16:40:56Z	
1.4.3		2014-04-30T03:35:30Z	
1.5.0		2014-05-22T01:12:42Z	
1.6.0		2015-04-25T00:42:47Z	
1.6.0rc1		2014-08-13T01:22:11Z	
1.6.0rc2		2014-09-11T20:49:10Z	
1.6.0rc3		2014-10-02T21:35:36Z	
1.6.0rc4		2014-11-19T01:40:58Z	
1.6.0rc5		2015-03-06T02:49:44Z	
1.6.0rc6		2015-03-07T03:59:54Z	
1.6.0rc7		2015-03-13T21:47:46Z	
