1.1		2013-03-08T16:08:33Z	
1.2		2013-05-15T11:10:52Z	
2.0		2013-11-13T13:29:55Z	
2.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/redhogs/cronparser/cron-parser/2.10/cron-parser-2.10.jar returned status 404
2.2		2014-01-05T10:29:37Z	
2.3		2014-03-17T22:07:38Z	
2.4		2014-04-27T10:27:53Z	
2.5		2014-09-15T14:52:18Z	
2.6		2014-11-12T17:22:04Z	
2.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/redhogs/cronparser/cron-parser/2.7/cron-parser-2.7.jar returned status 404
2.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/redhogs/cronparser/cron-parser/2.8/cron-parser-2.8.jar returned status 404
2.9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/redhogs/cronparser/cron-parser/2.9/cron-parser-2.9.jar returned status 404
3.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/redhogs/cronparser/cron-parser/3.0/cron-parser-3.0.jar returned status 404
3.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/redhogs/cronparser/cron-parser/3.3/cron-parser-3.3.jar returned status 404
3.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/redhogs/cronparser/cron-parser/3.4/cron-parser-3.4.jar returned status 404
3.5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/redhogs/cronparser/cron-parser/3.5/cron-parser-3.5.jar returned status 404
