2.1.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/akehurst/kotlin/hjson/hjson-js/2.1.21/hjson-js-2.1.21.jar returned status 404
2.2.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/net/akehurst/kotlin/hjson/hjson-js/2.2.20/hjson-js-2.2.20.jar returned status 404
