0.5.1	automatic	org.revapi	revapi-reporter-file-base
0.5.0	automatic	org.revapi	revapi-reporter-file-base
0.4.6	automatic	org.revapi	revapi-reporter-file-base
0.4.5	automatic	org.revapi	revapi-reporter-file-base
0.4.4	automatic	org.revapi	revapi-reporter-file-base
0.4.3	automatic	org.revapi	revapi-reporter-file-base
0.4.2	automatic	org.revapi	revapi-reporter-file-base
0.4.1	automatic	org.revapi	revapi-reporter-file-base
0.4.0	automatic	org.revapi	revapi-reporter-file-base
0.3.2	automatic	org.revapi	revapi-reporter-file-base
0.3.1	automatic	org.revapi	revapi-reporter-file-base
0.3.0	automatic	org.revapi	revapi-reporter-file-base
0.2.1	automatic	org.revapi	revapi-reporter-file-base
0.2.0	automatic	org.revapi	revapi-reporter-file-base
0.1.1	automatic	org.revapi	revapi-reporter-file-base
0.1.0	automatic	org.revapi	revapi-reporter-file-base
