0.9.15	automatic	guru.nidi	code-assert-maven-plugin
0.9.14	automatic	guru.nidi	code-assert-maven-plugin
0.9.13	automatic	guru.nidi	code-assert-maven-plugin
0.9.12	automatic	guru.nidi	code-assert-maven-plugin
