1.144.5		2021-04-02T18:48:43Z	
1.145.0		2021-05-23T15:56:12Z	
1.146.0		2021-05-23T16:20:34Z	
1.147.0		2021-05-23T16:23:11Z	
1.147.1		2021-05-23T17:15:06Z	
1.147.2		2021-05-24T14:09:13Z	
1.147.3		2021-05-25T14:08:34Z	
1.147.4		2021-05-25T15:45:36Z	
1.147.5		2021-05-25T16:00:35Z	
1.148.0		2021-05-25T16:26:41Z	
1.148.1		2021-05-25T18:26:36Z	
1.148.2		2021-05-25T18:35:27Z	
1.149.0		2021-05-26T19:59:46Z	
1.149.1		2021-05-26T20:05:08Z	
1.149.3		2021-05-27T14:40:47Z	
1.149.4		2021-05-31T17:44:42Z	
1.149.5		2021-06-01T15:40:59Z	
1.149.6		2021-06-01T15:43:24Z	
1.149.8		2021-06-01T16:02:55Z	
1.150.0		2021-06-02T19:00:27Z	
1.151.0		2021-06-03T16:39:31Z	
1.152.0		2021-06-03T17:07:21Z	
1.153.0		2021-06-09T14:26:12Z	
1.154.0		2021-06-09T14:46:15Z	
1.155.0		2021-06-09T15:52:52Z	
1.156.0		2021-06-09T16:50:47Z	
1.156.1		2021-06-09T16:57:07Z	
1.156.2		2021-06-11T17:59:41Z	
1.156.3		2021-06-16T16:31:23Z	
1.156.4		2021-06-17T16:29:36Z	
1.157.0		2021-07-15T06:09:39Z	
1.157.1		2021-07-15T06:22:18Z	
1.157.2		2021-10-06T16:09:48Z	
1.158.0		2021-10-17T07:05:16Z	
1.158.1		2021-10-17T14:52:49Z	
1.158.1 (PATCH)			IllegalArgumentException: Illegal character in path at index 47: se/bjurr/gitchangelog/git-changelog-lib/1.158.1 (PATCH)/git-changelog-lib-1.158.1 (PATCH).jar
1.158.3		2021-10-17T15:09:13Z	
1.158.4		2021-10-17T15:24:05Z	
1.159.0		2021-11-16T16:48:47Z	
1.160.0		2021-11-21T08:36:56Z	
1.161.0		2021-11-30T19:35:50Z	
1.162.0		2021-12-03T17:20:07Z	
1.163.0		2021-12-12T15:31:56Z	
1.163.1		2021-12-22T17:44:50Z	
1.163.2		2021-12-23T17:21:35Z	
1.163.3		2022-01-05T14:28:19Z	
1.163.4		2022-01-16T07:49:18Z	
1.164.0		2022-01-16T08:32:06Z	
1.164.1		2022-01-16T08:46:20Z	
1.164.2		2022-01-17T15:38:50Z	
1.164.3		2022-01-20T15:14:25Z	
1.164.4		2022-02-14T21:34:19Z	
1.164.5		2022-03-10T18:15:30Z	
1.165.0		2022-03-17T19:10:26Z	
1.165.1		2022-03-17T19:25:03Z	
1.165.2		2022-03-17T19:27:48Z	
1.166.0		2022-04-03T10:15:17Z	
1.166.1		2022-05-01T16:35:16Z	
1.167.0		2022-08-01T12:59:19Z	
1.168.0		2022-08-01T14:08:42Z	
1.168.1		2022-08-02T13:44:28Z	
1.168.10		2023-03-12T06:49:22Z	
1.168.2		2022-08-07T15:50:25Z	
1.168.3		2022-09-10T06:46:39Z	
1.168.4		2022-10-24T17:40:51Z	
1.168.5		2022-12-03T08:37:04Z	
1.168.6		2022-12-12T16:14:05Z	
1.168.7		2023-01-04T16:00:35Z	
1.168.8		2023-02-16T20:13:00Z	
1.168.9		2023-03-12T06:32:11Z	
1.169.0		2023-04-22T11:45:44Z	
1.170.0		2023-07-02T05:50:12Z	
1.170.1		2023-07-10T06:55:17Z	
1.171.0		2023-07-20T16:52:40Z	
1.171.1		2023-07-25T14:45:19Z	
1.172.0		2023-07-29T05:51:51Z	
1.172.1		2023-07-30T10:49:55Z	
1.172.2		2023-08-31T14:52:46Z	
1.173.0		2023-09-11T15:50:22Z	
1.173.1		2023-09-24T08:27:29Z	
1.174.0		2023-09-24T09:40:01Z	
1.174.1		2023-09-24T17:35:16Z	
1.174.2		2023-10-17T15:50:34Z	
