1.0.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.10/genesis-parent-1.0.10.jar returned status 404
1.0.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.11/genesis-parent-1.0.11.jar returned status 404
1.0.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.12/genesis-parent-1.0.12.jar returned status 404
1.0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.13/genesis-parent-1.0.13.jar returned status 404
1.0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.14/genesis-parent-1.0.14.jar returned status 404
1.0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.15/genesis-parent-1.0.15.jar returned status 404
1.0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.16/genesis-parent-1.0.16.jar returned status 404
1.0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.17/genesis-parent-1.0.17.jar returned status 404
1.0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.18/genesis-parent-1.0.18.jar returned status 404
1.0.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.19/genesis-parent-1.0.19.jar returned status 404
1.0.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.20/genesis-parent-1.0.20.jar returned status 404
1.0.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.21/genesis-parent-1.0.21.jar returned status 404
1.0.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.22/genesis-parent-1.0.22.jar returned status 404
1.0.23			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.23/genesis-parent-1.0.23.jar returned status 404
1.0.24			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.24/genesis-parent-1.0.24.jar returned status 404
1.0.25			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.25/genesis-parent-1.0.25.jar returned status 404
1.0.26			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.26/genesis-parent-1.0.26.jar returned status 404
1.0.27			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.27/genesis-parent-1.0.27.jar returned status 404
1.0.28			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.28/genesis-parent-1.0.28.jar returned status 404
1.0.29			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.29/genesis-parent-1.0.29.jar returned status 404
1.0.30			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.30/genesis-parent-1.0.30.jar returned status 404
1.0.32			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.32/genesis-parent-1.0.32.jar returned status 404
1.0.33			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.33/genesis-parent-1.0.33.jar returned status 404
1.0.34			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.34/genesis-parent-1.0.34.jar returned status 404
1.0.35			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.35/genesis-parent-1.0.35.jar returned status 404
1.0.36			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.36/genesis-parent-1.0.36.jar returned status 404
1.0.37			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.37/genesis-parent-1.0.37.jar returned status 404
1.0.38			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.38/genesis-parent-1.0.38.jar returned status 404
1.0.39			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.39/genesis-parent-1.0.39.jar returned status 404
1.0.40			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.40/genesis-parent-1.0.40.jar returned status 404
1.0.41			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.41/genesis-parent-1.0.41.jar returned status 404
1.0.42			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.42/genesis-parent-1.0.42.jar returned status 404
1.0.43			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.43/genesis-parent-1.0.43.jar returned status 404
1.0.44			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.44/genesis-parent-1.0.44.jar returned status 404
1.0.45			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.45/genesis-parent-1.0.45.jar returned status 404
1.0.46			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.46/genesis-parent-1.0.46.jar returned status 404
1.0.47			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.47/genesis-parent-1.0.47.jar returned status 404
1.0.48			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.48/genesis-parent-1.0.48.jar returned status 404
1.0.49			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.49/genesis-parent-1.0.49.jar returned status 404
1.0.50			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.50/genesis-parent-1.0.50.jar returned status 404
1.0.51			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.51/genesis-parent-1.0.51.jar returned status 404
1.0.52			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.52/genesis-parent-1.0.52.jar returned status 404
1.0.53			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.53/genesis-parent-1.0.53.jar returned status 404
1.0.54			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.54/genesis-parent-1.0.54.jar returned status 404
1.0.55			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.55/genesis-parent-1.0.55.jar returned status 404
1.0.56			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.56/genesis-parent-1.0.56.jar returned status 404
1.0.57			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.57/genesis-parent-1.0.57.jar returned status 404
1.0.58			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.58/genesis-parent-1.0.58.jar returned status 404
1.0.59			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.59/genesis-parent-1.0.59.jar returned status 404
1.0.60			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.60/genesis-parent-1.0.60.jar returned status 404
1.0.61			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.61/genesis-parent-1.0.61.jar returned status 404
1.0.62			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.62/genesis-parent-1.0.62.jar returned status 404
1.0.63			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/iworkz/genesis-parent/1.0.63/genesis-parent-1.0.63.jar returned status 404
