org.checkerframework	allowed
com.daml	blocked
com.dsingley.testpki	blocked
com.facebook.business.sdk	blocked
com.google.cloud	blocked
com.jcabi	blocked
com.webforj	blocked
de.fraunhofer.iem	blocked
de.fraunhofer.sit.sse.flowdroid	blocked
io.boxlang	blocked
io.github.eisop	blocked
io.github.imonja	blocked
io.github.l16h7n1n6s	blocked
io.github.mscheong01	blocked
io.github.yuhongwang-amazon	blocked
io.joynr.java.core	blocked
io.pcp.agentparfait	blocked
io.pcp.parfait	blocked
io.vitess	blocked
net.sourceforge.plantuml	blocked
org.apache.pekko	blocked
org.apktool	blocked
org.codeforamerica.platform	blocked
org.eclipse.californium	blocked
org.eclipse.hawkbit	blocked
org.hyperledger.fabric	blocked
org.jetbrains.kotlinx	blocked
org.mpi-sws.jmc	blocked
org.netpreserve.commons	blocked
org.opencastproject	blocked
org.opendaylight.netconf	blocked
org.orbisgis.geoclimate	blocked
org.revenj	blocked
