1.1	io.avaje	avaje-logback-encoder	1.1
1.0	io.avaje	avaje-logback-encoder	1.0
0.13	io.avaje	avaje-logback-encoder	0.13
0.12	io.avaje	avaje-logback-encoder	0.12
0.11	io.avaje	avaje-logback-encoder	0.11
0.10	io.avaje	avaje-logback-encoder	0.10
0.9	io.avaje	avaje-logback-encoder	0.9
0.8	io.avaje	avaje-logback-encoder	0.8
0.7	io.avaje	avaje-logback-encoder	0.7
0.5	io.avaje	avaje-logback-encoder	0.5
0.4	io.avaje	avaje-logback-encoder	0.4
0.3	io.avaje	avaje-logback-encoder	0.3
0.2	io.avaje	avaje-logback-encoder	0.2
0.1	io.avaje	avaje-logback-encoder	0.1
