1.42	automatic	com.imsweb	mph
1.41	automatic	com.imsweb	mph
1.40	automatic	com.imsweb	mph
1.39	automatic	com.imsweb	mph
1.38	automatic	com.imsweb	mph
1.37	automatic	com.imsweb	mph
1.36	automatic	com.imsweb	mph
1.35	automatic	com.imsweb	mph
1.34	automatic	com.imsweb	mph
1.33	automatic	com.imsweb	mph
1.32	automatic	com.imsweb	mph
1.31	automatic	com.imsweb	mph
1.30	automatic	com.imsweb	mph
1.29	automatic	com.imsweb	mph
1.28	automatic	com.imsweb	mph
1.27	automatic	com.imsweb	mph
1.26	automatic	com.imsweb	mph
1.25	automatic	com.imsweb	mph
1.24	automatic	com.imsweb	mph
1.23	automatic	com.imsweb	mph
1.22	automatic	com.imsweb	mph
1.21	automatic	com.imsweb	mph
1.20	automatic	com.imsweb	mph
1.19	automatic	com.imsweb	mph
1.18	automatic	com.imsweb	mph
1.17	automatic	com.imsweb	mph
1.16	automatic	com.imsweb	mph
1.15	automatic	com.imsweb	mph
1.14	automatic	com.imsweb	mph
1.13	automatic	com.imsweb	mph
1.12	automatic	com.imsweb	mph
1.11	automatic	com.imsweb	mph
1.10	automatic	com.imsweb	mph
