1.17	automatic	org.meeuw.util	mihxil-functional
1.16	automatic	org.meeuw.util	mihxil-functional
1.15	automatic	org.meeuw.util	mihxil-functional
1.14	automatic	org.meeuw.util	mihxil-functional
1.13	automatic	org.meeuw.util	mihxil-functional
1.12	automatic	org.meeuw.util	mihxil-functional
1.11	automatic	org.meeuw.util	mihxil-functional
1.10	automatic	org.meeuw.util	mihxil-functional
1.9	automatic	org.meeuw.util	mihxil-functional
1.8	automatic	org.meeuw.util	mihxil-functional
1.7	automatic	org.meeuw.util	mihxil-functional
1.6	automatic	org.meeuw.util	mihxil-functional
1.5	automatic	org.meeuw.util	mihxil-functional
1.4	automatic	org.meeuw.util	mihxil-functional
1.3	automatic	org.meeuw.util	mihxil-functional
1.2	automatic	org.meeuw.util	mihxil-functional
