3.7.100	automatic	org.eclipse.pde	org.eclipse.pde.launching	2018-06-16T10:28:28Z	
3.7.200	automatic	org.eclipse.pde	org.eclipse.pde.launching	2018-09-25T04:41:30Z	
3.7.300	automatic	org.eclipse.pde	org.eclipse.pde.launching	2018-12-19T08:43:26Z	
3.7.400	automatic	org.eclipse.pde	org.eclipse.pde.launching	2019-03-16T16:58:35Z	
3.7.600	automatic	org.eclipse.pde	org.eclipse.pde.launching	2019-06-17T05:19:12Z	
3.7.700	automatic	org.eclipse.pde	org.eclipse.pde.launching	2019-09-17T11:17:24Z	
3.8.0	automatic	org.eclipse.pde	org.eclipse.pde.launching	2019-12-17T10:58:59Z	
3.8.100	automatic	org.eclipse.pde	org.eclipse.pde.launching	2020-03-26T11:26:24Z	
3.8.200	automatic	org.eclipse.pde	org.eclipse.pde.launching	2020-06-15T09:51:33Z	
3.9.0	automatic	org.eclipse.pde	org.eclipse.pde.launching	2020-09-14T06:49:55Z	
3.9.100	automatic	org.eclipse.pde	org.eclipse.pde.launching	2020-12-13T11:23:07Z	
3.9.200	automatic	org.eclipse.pde	org.eclipse.pde.launching	2021-03-12T09:37:11Z	
3.9.300	automatic	org.eclipse.pde	org.eclipse.pde.launching	2021-06-14T16:31:53Z	
3.9.400	automatic	org.eclipse.pde	org.eclipse.pde.launching	2021-09-15T03:24:13Z	
3.9.500	automatic	org.eclipse.pde	org.eclipse.pde.launching	2021-12-06T11:08:26Z	
3.9.600	automatic	org.eclipse.pde	org.eclipse.pde.launching	2022-03-15T14:51:59Z	
3.10.0	automatic	org.eclipse.pde	org.eclipse.pde.launching	2022-06-14T05:43:54Z	
3.10.100	automatic	org.eclipse.pde	org.eclipse.pde.launching	2022-09-10T13:51:33Z	
3.10.200	automatic	org.eclipse.pde	org.eclipse.pde.launching	2022-12-06T16:58:56Z	
3.10.300	automatic	org.eclipse.pde	org.eclipse.pde.launching	2023-03-13T10:38:47Z	
3.11.0	automatic	org.eclipse.pde	org.eclipse.pde.launching	2023-06-09T14:42:32Z	
3.11.100	automatic	org.eclipse.pde	org.eclipse.pde.launching	2023-09-08T07:08:20Z	
3.11.200	automatic	org.eclipse.pde	org.eclipse.pde.launching	2023-12-03T03:02:16Z	
3.12.0	automatic	org.eclipse.pde	org.eclipse.pde.launching	2024-03-08T19:29:26Z	
3.13.0	automatic	org.eclipse.pde	org.eclipse.pde.launching	2024-06-07T16:07:04Z	
3.13.100	automatic	org.eclipse.pde	org.eclipse.pde.launching	2024-09-06T13:38:37Z	
3.13.200	automatic	org.eclipse.pde	org.eclipse.pde.launching	2024-12-01T15:42:35Z	
3.13.300	automatic	org.eclipse.pde	org.eclipse.pde.launching	2025-03-08T08:27:14Z	
3.13.400	automatic	org.eclipse.pde	org.eclipse.pde.launching	2025-06-07T14:02:31Z	
3.13.500	automatic	org.eclipse.pde	org.eclipse.pde.launching	2025-09-05T20:30:37Z	
3.13.600	automatic	org.eclipse.pde	org.eclipse.pde.launching	2025-12-05T06:34:58Z	
3.13.700	automatic	org.eclipse.pde	org.eclipse.pde.launching	2026-06-05T04:29:01Z	
