app.freerouting	allowed
org.apache.logging.log4j	allowed
com.gemecosystem.gemjar	blocked
com.ghgande	blocked
com.github.aquality-automation	blocked
com.github.bilderherunterlader	blocked
com.github.transbankdevelopers	blocked
com.guicedee.services	blocked
com.kount	blocked
com.liferay	blocked
com.webforj	blocked
de.fraunhofer.iem	blocked
io.github.alien-tools	blocked
io.github.egonw	blocked
io.openems	blocked
me.bechberger	blocked
net.maizegenetics	blocked
org.apache.tika	blocked
org.beilstein	blocked
org.hyperledger.fabric	blocked
org.hyperledger.fabric-sdk-java	blocked
org.lucee	blocked
org.meeuw	blocked
org.ops4j.pax.logging	blocked
