0.18.57	is.codion	codion-plugin-swing-mcp	0.18.57
0.18.56	is.codion	codion-plugin-swing-mcp	0.18.56
0.18.55	is.codion	codion-plugin-swing-mcp	0.18.55
0.18.54	is.codion	codion-plugin-swing-mcp	0.18.54
0.18.53	is.codion	codion-plugin-swing-mcp	0.18.53
0.18.52	is.codion	codion-plugin-swing-mcp	0.18.52
0.18.51	is.codion	codion-plugin-swing-mcp	0.18.51
0.18.50	is.codion	codion-plugin-swing-mcp	0.18.50
0.18.49	is.codion	codion-plugin-swing-mcp	0.18.49
0.18.48	is.codion	codion-plugin-swing-mcp	0.18.48
0.18.47	is.codion	codion-plugin-swing-mcp	0.18.47
0.18.46	is.codion	codion-plugin-swing-mcp	0.18.46
0.18.45	is.codion	codion-plugin-swing-mcp	0.18.45
0.18.44	is.codion	codion-plugin-swing-mcp	0.18.44
0.18.43	is.codion	codion-plugin-swing-mcp	0.18.43
0.18.42	is.codion	codion-plugin-swing-mcp	0.18.42
0.18.41	is.codion	codion-plugin-swing-mcp	0.18.41
0.18.40	is.codion	codion-plugin-swing-mcp	0.18.40
0.18.39	is.codion	codion-plugin-swing-mcp	0.18.39
