1.7.600	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.7.500	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.7.400	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.7.300	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.7.200	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.7.100	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.7.0	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.6.400	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.6.300	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.6.200	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.6.100	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.6.0	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.5.100	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.5.0	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.4.500	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.4.400	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.4.300	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.4.200	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.4.100	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.4.0	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.3.600	automatic	org.eclipse.platform	org.eclipse.equinox.app
1.3.500	automatic	org.eclipse.platform	org.eclipse.equinox.app
