1.0.10		2014-09-11T12:39:36Z	
1.0.11		2014-09-15T20:36:04Z	
1.0.12		2014-09-16T16:01:13Z	
1.0.13		2014-09-17T15:56:41Z	
1.0.14		2014-09-18T14:16:27Z	
1.0.15		2014-09-21T20:41:57Z	
1.0.16		2014-09-22T14:45:09Z	
1.0.17		2014-09-25T15:52:06Z	
1.0.18		2014-09-25T23:02:05Z	
1.0.19		2014-09-26T00:36:39Z	
1.0.20		2014-09-26T10:03:06Z	
1.0.21		2014-10-01T09:10:51Z	
1.0.22		2014-11-02T09:09:54Z	
1.0.23		2014-11-02T14:18:35Z	
1.0.24		2014-11-02T14:27:31Z	
1.0.25		2015-02-27T22:52:29Z	
1.0.27		2015-02-28T20:10:53Z	
1.0.28		2015-02-28T20:16:06Z	
1.0.29		2015-02-28T20:17:46Z	
1.0.31		2015-03-06T03:27:07Z	
1.0.32		2015-03-06T03:42:27Z	
1.0.34		2015-11-04T12:54:04Z	
1.0.35		2015-11-04T12:58:35Z	
1.0.36		2015-11-04T13:01:44Z	
1.0.37		2015-11-04T13:10:55Z	
1.0.38		2015-11-08T09:54:15Z	
1.0.39		2015-11-10T14:30:10Z	
1.0.40		2015-11-10T15:03:01Z	
1.0.41		2015-11-10T15:07:35Z	
1.0.42		2015-11-10T15:11:23Z	
1.0.43		2015-11-10T15:50:23Z	
1.0.44		2015-11-11T01:37:33Z	
1.0.45		2015-11-11T02:08:30Z	
1.0.46		2015-11-11T02:11:54Z	
1.0.47		2015-11-22T20:07:46Z	
1.0.48		2016-08-11T01:50:44Z	
1.0.50		2016-08-11T17:37:51Z	
1.0.51		2016-08-15T19:09:13Z	
1.0.6		2014-09-03T11:29:04Z	
1.0.8		2014-09-10T08:27:46Z	
1.0.9		2014-09-10T14:32:07Z	
