com.guicedee.modules.services	allowed
org.apache.poi	allowed
ch.exense.step.library	rejected
com.codoid.products	rejected
com.crealytics	rejected
com.guicedee.services	rejected
com.jsdiff	rejected
com.liferay	rejected
com.rythan	rejected
io.gitee.tikadoc	rejected
io.github.daichangya	rejected
io.github.geminit-it	rejected
io.github.itgemini	rejected
io.github.mianalysis	rejected
io.github.rocketmadev	rejected
io.github.weizhonzhen	rejected
org.datakurator	rejected
org.lucee	rejected
xyz.ottr.lutra	rejected
