0.0.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/dango2887/kit/0.0.1/kit-0.0.1.jar returned status 404
0.0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/dango2887/kit/0.0.14/kit-0.0.14.jar returned status 404
0.0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/dango2887/kit/0.0.15/kit-0.0.15.jar returned status 404
0.0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/dango2887/kit/0.0.16/kit-0.0.16.jar returned status 404
0.0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/dango2887/kit/0.0.17/kit-0.0.17.jar returned status 404
0.0.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/dango2887/kit/0.0.2/kit-0.0.2.jar returned status 404
0.0.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/dango2887/kit/0.0.22/kit-0.0.22.jar returned status 404
