2.0.25	automatic	io.alapierre.ksef	ksef-xml-model
2.0.24	automatic	io.alapierre.ksef	ksef-xml-model
2.0.23	automatic	io.alapierre.ksef	ksef-xml-model
2.0.22	automatic	io.alapierre.ksef	ksef-xml-model
2.0.21	automatic	io.alapierre.ksef	ksef-xml-model
2.0.20	automatic	io.alapierre.ksef	ksef-xml-model-javax
2.0.19	automatic	io.alapierre.ksef	ksef-xml-model
2.0.18	automatic	io.alapierre.ksef	ksef-xml-model
2.0.16	automatic	io.alapierre.ksef	ksef-xml-model
2.0.15	automatic	io.alapierre.ksef	ksef-xml-model
2.0.14	automatic	io.alapierre.ksef	ksef-xml-model
2.0.12	automatic	io.alapierre.ksef	ksef-xml-model
2.0.10	automatic	io.alapierre.ksef	ksef-xml-model
2.0.4.RC1	automatic	io.alapierre.ksef	ksef-xml-model
