10.0.8	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-02-07T10:47:37Z	10.0.8
11.0.8	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-02-07T11:24:45Z	11.0.8
10.0.9	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-03-30T16:57:40Z	10.0.9
11.0.9	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-03-30T17:55:41Z	11.0.9
10.0.10	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-06-16T19:56:58Z	10.0.10
11.0.10	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-06-16T20:50:31Z	11.0.10
10.0.11	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-06-21T21:22:13Z	10.0.11
11.0.11	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-06-21T21:52:14Z	11.0.11
12.0.0.alpha0	named	org.eclipse.jetty.http3	jetty-http3-client-transport	2022-08-22T04:37:06Z	12.0.0.alpha0
10.0.12	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-09-14T02:03:47Z	10.0.12
11.0.12	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-09-14T02:47:39Z	11.0.12
12.0.0.alpha1	named	org.eclipse.jetty.http3	jetty-http3-client-transport	2022-09-15T01:34:17Z	12.0.0.alpha1
12.0.0.alpha2	named	org.eclipse.jetty.http3	jetty-http3-client-transport	2022-10-18T01:18:13Z	12.0.0.alpha2
10.0.13	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-12-07T20:22:45Z	10.0.13
11.0.13	named	org.eclipse.jetty.http3	http3-http-client-transport	2022-12-07T20:57:21Z	11.0.13
12.0.0.alpha3	named	org.eclipse.jetty.http3	jetty-http3-client-transport	2022-12-07T22:15:22Z	12.0.0.alpha3
10.0.14	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-02-22T23:20:46Z	10.0.14
11.0.14	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-02-22T23:50:36Z	11.0.14
10.0.15	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-04-11T17:33:28Z	10.0.15
11.0.15	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-04-11T18:46:40Z	11.0.15
10.0.16	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-08-25T19:23:07Z	10.0.16
11.0.16	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-08-25T19:49:41Z	11.0.16
10.0.17	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-10-09T18:29:00Z	10.0.17
11.0.17	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-10-09T18:46:12Z	11.0.17
10.0.18	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-10-27T02:06:28Z	10.0.18
11.0.18	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-10-27T02:21:29Z	11.0.18
10.0.19	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-12-15T20:45:05Z	10.0.19
11.0.19	named	org.eclipse.jetty.http3	http3-http-client-transport	2023-12-15T21:00:47Z	11.0.19
10.0.20	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-01-29T20:54:25Z	10.0.20
11.0.20	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-01-29T21:11:13Z	11.0.20
10.0.21	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-05-14T02:41:08Z	10.0.21
11.0.21	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-05-14T03:36:31Z	11.0.21
10.0.22	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-06-27T16:12:23Z	10.0.22
11.0.22	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-06-27T16:34:22Z	11.0.22
10.0.23	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-08-14T01:21:51Z	10.0.23
11.0.23	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-08-14T01:46:36Z	11.0.23
10.0.24	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-08-26T18:04:25Z	10.0.24
11.0.24	named	org.eclipse.jetty.http3	http3-http-client-transport	2024-08-26T18:17:28Z	11.0.24
0.1	named	org.exploit	jettyx-http3	2024-10-22T17:19:54Z	11.0.24
0.1.1	named	org.exploit	jettyx-http3	2024-10-23T12:12:13Z	11.0.24
0.1.2	named	org.exploit	jettyx-http3	2024-11-01T17:23:44Z	11.0.24
0.1.3	named	org.exploit	jettyx-http3	2024-11-13T14:02:51Z	11.0.24
0.1.4	named	org.exploit	jettyx-http3	2024-12-08T13:00:39Z	11.0.24
0.1.5	named	org.exploit	jettyx-http3	2024-12-31T22:40:01Z	11.0.24
0.1.6	named	org.exploit	jettyx-http3	2025-03-12T17:43:53Z	11.0.24
10.0.25	named	org.eclipse.jetty.http3	http3-http-client-transport	2025-03-13T00:08:32Z	10.0.25
11.0.25	named	org.eclipse.jetty.http3	http3-http-client-transport	2025-03-13T00:21:43Z	11.0.25
10.0.26	named	org.eclipse.jetty.http3	http3-http-client-transport	2025-08-14T16:05:11Z	10.0.26
11.0.26	named	org.eclipse.jetty.http3	http3-http-client-transport	2025-08-14T18:11:28Z	11.0.26
