0.100		2021-08-09T19:21:04Z	
0.100	all	2021-08-09T19:21:04Z	
0.101		2021-08-30T18:40:56Z	
0.101	all	2021-08-30T18:40:58Z	
0.102		2021-09-07T11:15:16Z	
0.102	all	2021-09-07T11:15:22Z	
0.103		2021-09-22T18:55:59Z	
0.103	all	2021-09-22T18:56:01Z	
0.104		2021-10-04T20:00:46Z	
0.104	all	2021-10-04T20:00:49Z	
0.105		2021-10-14T14:10:20Z	
0.105	all	2021-10-14T14:10:21Z	
0.106		2021-10-15T10:32:23Z	
0.106	all	2021-10-15T10:32:25Z	
0.107		2021-10-25T08:53:34Z	
0.107	all	2021-10-25T08:53:35Z	
0.108		2021-11-20T22:04:52Z	
0.108	all	2021-11-20T22:04:56Z	
0.109		2021-11-29T20:09:25Z	
0.109	all	2021-11-29T20:09:29Z	
0.110		2021-12-14T13:53:33Z	
0.110	all	2021-12-14T13:53:34Z	
0.111		2021-12-17T09:19:11Z	
0.111	all	2021-12-17T09:19:16Z	
0.112		2021-12-21T15:31:47Z	
0.112	all	2021-12-21T15:31:49Z	
0.113		2021-12-24T14:26:40Z	
0.113	all	2021-12-24T14:26:46Z	
0.113.1		2022-01-31T15:39:33Z	
0.113.1	all	2022-01-31T15:39:38Z	
0.114		2022-01-10T17:25:53Z	
0.114	all	2022-01-10T17:25:56Z	
0.115		2022-01-13T21:23:31Z	
0.115	all	2022-01-13T21:23:34Z	
0.116		2022-01-27T16:23:56Z	
0.116	all	2022-01-27T16:24:00Z	
0.117		2022-02-01T13:53:04Z	
0.117	all	2022-02-01T13:53:06Z	
0.118		2022-02-04T15:20:37Z	
0.118	all	2022-02-04T15:20:39Z	
0.119		2022-02-11T09:20:49Z	
0.119	all	2022-02-11T09:20:50Z	
0.119.1		2022-03-02T21:33:35Z	
0.119.1	all	2022-03-02T21:33:36Z	
0.120		2022-02-17T22:36:10Z	
0.120	all	2022-02-17T22:36:13Z	
0.121		2022-03-02T21:09:23Z	
0.121	all	2022-03-02T21:09:27Z	
0.122		2022-03-14T11:10:44Z	
0.122	all	2022-03-14T11:10:47Z	
0.123		2022-03-22T10:42:10Z	
0.123	all	2022-03-22T10:42:12Z	
0.124		2022-03-31T11:13:17Z	
0.124	all	2022-03-31T11:13:19Z	
0.125		2022-04-06T10:39:41Z	
0.125	all	2022-04-06T10:39:45Z	
0.126		2022-04-09T13:29:11Z	
0.126	all	2022-04-09T13:29:12Z	
0.127		2022-04-20T14:18:51Z	
0.127	all	2022-04-20T14:18:52Z	
0.128		2022-05-12T09:42:21Z	
0.128	all	2022-05-12T09:42:23Z	
0.129		2022-06-07T08:21:27Z	
0.129	all	2022-06-07T08:21:29Z	
0.129.1		2022-06-28T21:27:47Z	
0.129.1	all	2022-06-28T21:27:51Z	
0.130		2022-06-26T14:00:04Z	
0.130	all	2022-06-26T14:00:11Z	
0.131		2022-07-07T12:36:44Z	
0.131	all	2022-07-07T12:36:49Z	
0.131.3		2026-05-12T22:26:46Z	
0.131.3	all	2026-05-12T22:26:45Z	
0.132		2022-07-14T19:57:14Z	
0.132	all	2022-07-14T19:57:17Z	
0.133		2022-07-25T10:11:11Z	
0.133	all	2022-07-25T10:11:14Z	
0.134		2022-08-10T12:27:02Z	
0.134	all	2022-08-10T12:27:04Z	
0.135		2022-08-30T09:23:38Z	
0.135	all	2022-08-30T09:23:40Z	
0.136		2022-10-06T09:20:24Z	
0.136	all	2022-10-06T09:20:29Z	
0.136.1		2022-11-22T16:45:10Z	
0.136.1	all	2022-11-22T16:45:12Z	
0.137		2022-10-25T07:28:40Z	
0.137	all	2022-10-25T07:28:44Z	
0.138		2022-11-04T13:28:13Z	
0.138	all	2022-11-04T13:28:16Z	
0.139		2023-01-04T16:43:48Z	
0.139	all	2023-01-04T16:43:52Z	
0.139.1		2023-06-12T10:24:02Z	
0.139.1	all	2023-06-12T10:24:06Z	
0.139.2		2023-07-11T14:17:21Z	
0.139.2	all	2023-07-11T14:17:23Z	
0.139.3		2023-09-07T13:52:06Z	
0.139.3	all	2023-09-07T13:52:08Z	
0.139.4		2024-04-02T17:30:51Z	
0.139.4	all	2024-04-02T17:30:52Z	
0.139.5		2024-04-18T18:02:24Z	
0.139.5	all	2024-04-18T18:02:29Z	
0.140		2023-03-28T09:27:49Z	
0.140	all	2023-03-28T09:28:02Z	
0.141		2023-04-17T17:26:46Z	
0.141	all	2023-04-17T17:26:48Z	
0.142		2023-04-21T09:13:46Z	
0.142	all	2023-04-21T09:13:51Z	
0.143		2023-09-04T14:39:27Z	
0.143	all	2023-09-04T14:39:30Z	
0.144		2023-09-14T15:13:44Z	
0.144	all	2023-09-14T15:13:48Z	
0.145		2023-12-21T11:16:41Z	
0.145	all	2023-12-21T11:16:44Z	
0.146		2024-02-23T15:16:41Z	
0.146	all	2024-02-23T15:16:43Z	
0.147		2024-03-14T12:35:10Z	
0.147	all	2024-03-14T12:35:15Z	
0.148		2024-04-09T09:42:20Z	
0.148	all	2024-04-09T09:42:23Z	
0.149		2024-04-12T09:29:26Z	
0.149	all	2024-04-12T09:29:30Z	
0.150		2024-05-10T14:15:23Z	
0.150	all	2024-05-10T14:15:24Z	
0.151		2024-05-30T08:55:38Z	
0.151	all	2024-05-30T08:55:40Z	
0.152		2024-06-04T13:43:49Z	
0.152	all	2024-06-04T13:43:56Z	
0.152.1		2025-03-14T14:32:42Z	
0.152.1	all	2025-03-14T14:32:46Z	
0.153		2024-06-12T14:16:58Z	
0.153	all	2024-06-12T14:17:05Z	
0.154		2024-08-24T00:39:41Z	
0.154	all	2024-08-24T00:39:41Z	
0.155		2024-08-25T15:40:51Z	
0.155	all	2024-08-25T15:40:52Z	
0.156		2024-09-03T13:13:24Z	
0.156	all	2024-09-03T13:13:26Z	
0.157		2024-09-16T09:14:03Z	
0.157	all	2024-09-16T09:14:04Z	
0.158		2024-10-21T07:24:33Z	
0.158	all	2024-10-21T07:24:35Z	
0.159		2024-11-05T14:58:39Z	
0.159	all	2024-11-05T14:58:42Z	
0.160		2024-11-19T10:51:09Z	
0.160	all	2024-11-19T10:51:10Z	
0.161		2025-01-08T12:17:59Z	
0.161	all	2025-01-08T12:17:59Z	
0.161.3		2025-06-24T17:51:37Z	
0.161.3	all	2025-06-24T17:51:37Z	
0.161.4		2025-09-02T07:54:30Z	
0.161.4	all	2025-09-02T07:54:30Z	
0.161.5		2025-10-21T02:31:13Z	
0.161.5	all	2025-10-21T02:31:13Z	
0.161.6		2025-11-11T15:54:56Z	
0.161.6	all	2025-11-11T15:54:56Z	
0.162		2025-01-20T09:22:19Z	
0.162	all	2025-01-20T09:22:20Z	
0.163		2025-01-30T03:08:50Z	
0.163	all	2025-01-30T03:08:52Z	
0.164		2025-01-31T00:33:53Z	
0.164	all	2025-01-31T00:33:55Z	
0.165		2025-02-11T15:19:04Z	
0.165	all	2025-02-11T15:19:04Z	
0.166		2025-04-22T02:14:12Z	
0.166	all	2025-04-22T02:14:13Z	
0.167		2025-05-08T12:14:45Z	
0.167	all	2025-05-08T12:14:47Z	
0.168		2025-06-05T07:45:58Z	
0.168	all	2025-06-05T07:45:59Z	
0.169		2025-06-06T16:04:30Z	
0.169	all	2025-06-06T16:04:29Z	
0.170		2025-06-23T13:21:59Z	
0.170	all	2025-06-23T13:21:58Z	
0.171		2025-06-30T13:54:54Z	
0.171	all	2025-06-30T13:54:54Z	
0.172		2025-10-06T19:47:20Z	
0.172	all	2025-10-06T19:47:19Z	
0.173		2025-11-12T18:01:14Z	
0.173	all	2025-11-12T18:01:14Z	
0.174		2026-01-06T17:06:09Z	
0.174	all	2026-01-06T17:06:08Z	
0.175		2026-01-19T16:32:48Z	
0.175	all	2026-01-19T16:32:48Z	
0.176		2026-03-25T12:04:10Z	
0.176	all	2026-03-25T12:04:10Z	
0.177		2026-04-29T09:13:03Z	
0.177	all	2026-04-29T09:13:03Z	
0.55		2020-03-14T22:15:29Z	
0.56		2020-03-16T22:47:33Z	
0.57		2020-03-27T18:17:50Z	
0.58		2020-04-02T13:57:34Z	
0.59		2020-04-27T12:58:50Z	
0.60		2020-05-06T21:10:51Z	
0.61		2020-05-25T17:00:36Z	
0.62		2020-05-26T20:57:23Z	
0.63		2020-05-29T09:54:23Z	
0.64		2020-06-02T12:01:17Z	
0.65		2020-06-04T15:04:19Z	
0.66		2020-06-16T10:16:49Z	
0.67		2020-06-19T18:23:20Z	
0.67	all	2020-06-19T18:23:33Z	
0.68		2020-06-26T21:25:00Z	
0.68	all	2020-06-26T21:25:09Z	
0.69		2020-07-01T19:17:47Z	
0.69	all	2020-07-01T19:17:56Z	
0.70		2020-07-15T20:16:05Z	
0.70	all	2020-07-15T20:16:15Z	
0.71		2020-08-04T21:39:50Z	
0.71	all	2020-08-04T21:39:58Z	
0.72		2020-08-13T15:03:35Z	
0.72	all	2020-08-13T15:03:44Z	
0.73		2020-08-28T10:54:31Z	
0.73	all	2020-08-28T10:54:37Z	
0.74		2020-09-04T14:23:56Z	
0.74	all	2020-09-04T14:23:59Z	
0.75		2020-09-21T21:35:26Z	
0.75	all	2020-09-21T21:35:27Z	
0.76		2020-09-25T20:25:18Z	
0.76	all	2020-09-25T20:25:21Z	
0.77		2020-10-11T10:06:24Z	
0.77	all	2020-10-11T10:06:28Z	
0.78		2020-10-14T20:50:57Z	
0.78	all	2020-10-14T20:51:01Z	
0.79		2020-10-15T20:59:06Z	
0.79	all	2020-10-15T20:59:09Z	
0.79.1		2021-01-04T20:35:40Z	
0.79.1	all	2021-01-04T20:35:45Z	
0.79.2		2021-01-18T17:03:24Z	
0.79.2	all	2021-01-18T17:03:24Z	
0.79.3		2021-04-15T17:19:35Z	
0.79.3	all	2021-04-15T17:19:39Z	
0.79.4		2021-05-02T16:09:03Z	
0.79.4	all	2021-05-02T16:09:06Z	
0.79.5		2021-05-04T13:59:06Z	
0.79.5	all	2021-05-04T13:59:08Z	
0.80		2020-10-26T10:20:28Z	
0.80	all	2020-10-26T10:20:32Z	
0.81		2020-11-01T20:13:24Z	
0.81	all	2020-11-01T20:13:38Z	
0.82		2020-11-03T11:26:02Z	
0.82	all	2020-11-03T11:26:20Z	
0.83		2020-11-13T17:10:31Z	
0.83	all	2020-11-13T17:10:32Z	
0.84		2020-12-03T21:46:42Z	
0.84	all	2020-12-03T21:46:47Z	
0.85		2020-12-13T21:08:01Z	
0.85	all	2020-12-13T21:08:04Z	
0.86		2021-01-04T19:51:08Z	
0.86	all	2021-01-04T19:51:09Z	
0.87		2021-01-22T17:33:53Z	
0.87	all	2021-01-22T17:34:05Z	
0.87.1		2021-03-26T13:53:02Z	
0.87.1	all	2021-03-26T13:53:04Z	
0.87.2		2021-04-26T17:00:35Z	
0.87.2	all	2021-04-26T17:00:38Z	
0.87.3		2021-05-11T10:17:29Z	
0.87.3	all	2021-05-11T10:17:31Z	
0.87.4		2021-06-08T15:49:17Z	
0.87.4	all	2021-06-08T15:49:20Z	
0.88		2021-01-29T23:25:23Z	
0.88	all	2021-01-29T23:25:26Z	
0.89		2021-02-20T18:53:32Z	
0.89	all	2021-02-20T18:53:34Z	
0.90		2021-03-09T20:06:46Z	
0.90	all	2021-03-09T20:06:53Z	
