377	named	io.trino	trino-plugin-reader	2022-04-14T00:50:40Z	2.13.1
378	named	io.trino	trino-plugin-reader	2022-04-21T21:18:48Z	2.13.1
379	named	io.trino	trino-plugin-reader	2022-04-29T01:59:45Z	2.13.1
380	named	io.trino	trino-plugin-reader	2022-05-06T22:49:54Z	2.13.1
381	named	io.trino	trino-plugin-reader	2022-05-16T19:03:03Z	2.13.1
382	named	io.trino	trino-plugin-reader	2022-05-26T01:56:37Z	2.13.1
383	named	io.trino	trino-plugin-reader	2022-06-01T23:29:42Z	2.13.1
384	named	io.trino	trino-plugin-reader	2022-06-03T19:33:27Z	2.13.1
385	named	io.trino	trino-plugin-reader	2022-06-08T20:31:21Z	2.13.1
386	named	io.trino	trino-plugin-reader	2022-06-15T21:04:34Z	2.13.3
387	named	io.trino	trino-plugin-reader	2022-06-22T23:51:58Z	2.13.3
388	named	io.trino	trino-plugin-reader	2022-06-29T23:24:24Z	2.13.3
389	named	io.trino	trino-plugin-reader	2022-07-07T20:19:11Z	2.13.3
390	named	io.trino	trino-plugin-reader	2022-07-14T22:04:27Z	2.13.3
391	named	io.trino	trino-plugin-reader	2022-07-22T19:43:27Z	2.13.3
392	named	io.trino	trino-plugin-reader	2022-08-03T07:53:43Z	2.13.3
393	named	io.trino	trino-plugin-reader	2022-08-17T23:01:20Z	2.13.3
394	named	io.trino	trino-plugin-reader	2022-08-30T00:07:20Z	2.13.3
395	named	io.trino	trino-plugin-reader	2022-09-08T01:10:25Z	2.13.3
396	named	io.trino	trino-plugin-reader	2022-09-15T22:20:12Z	2.13.3
397	named	io.trino	trino-plugin-reader	2022-09-21T23:25:27Z	2.13.4
398	named	io.trino	trino-plugin-reader	2022-09-29T17:24:54Z	2.13.4
399	named	io.trino	trino-plugin-reader	2022-10-07T01:06:27Z	2.13.4
400	named	io.trino	trino-plugin-reader	2022-10-13T22:13:29Z	2.13.4
401	named	io.trino	trino-plugin-reader	2022-10-26T21:46:46Z	2.13.4
402	named	io.trino	trino-plugin-reader	2022-11-03T05:05:08Z	2.13.4
403	named	io.trino	trino-plugin-reader	2022-11-16T07:28:03Z	2.13.4
405	named	io.trino	trino-plugin-reader	2022-12-30T00:53:36Z	2.13.4
406	named	io.trino	trino-plugin-reader	2023-01-26T00:05:14Z	2.14.1
407	named	io.trino	trino-plugin-reader	2023-02-16T23:19:50Z	2.14.1
408	named	io.trino	trino-plugin-reader	2023-02-23T21:46:05Z	2.14.1
409	named	io.trino	trino-plugin-reader	2023-03-03T21:53:11Z	2.14.1
410	named	io.trino	trino-plugin-reader	2023-03-09T02:19:48Z	2.14.1
411	named	io.trino	trino-plugin-reader	2023-03-30T03:39:06Z	2.14.2
412	named	io.trino	trino-plugin-reader	2023-04-05T22:31:21Z	2.14.2
413	named	io.trino	trino-plugin-reader	2023-04-12T23:54:30Z	2.14.2
414	named	io.trino	trino-plugin-reader	2023-04-20T02:42:15Z	2.14.2
415	named	io.trino	trino-plugin-reader	2023-04-28T17:30:47Z	2.14.2
416	named	io.trino	trino-plugin-reader	2023-05-03T23:24:44Z	2.15.0
417	named	io.trino	trino-plugin-reader	2023-05-10T22:48:49Z	2.15.0
418	named	io.trino	trino-plugin-reader	2023-05-17T23:11:40Z	2.15.0
